SIM_TIME,YEAR,NODE_ID,REL_ID,REL_TYPE (0 = TRANSITORY; 1 = INFORMAL; 2 = MARITAL; 3 = COMMERCIAL),Is_rel_outside_PFA,SRC_ID,SRC_INFECTED,SRC_GENDER,SRC_AGE,SRC_IP,SRC_current_relationship_count,SRC_lifetime_relationship_count,SRC_relationships_in_last_6_months,SRC_FLAGS,SRC_CIRCUMSIZED,SRC_STI,SRC_SUPERSPREADER,SRC_INF_AGE,DEST_ID,DEST_INFECTED,DEST_GENDER,DEST_AGE,DEST_IP,DEST_current_relationship_count,DEST_lifetime_relationship_count,DEST_relationships_in_last_6_months,DEST_FLAGS,DEST_CIRCUMSIZED,DEST_STI,DEST_SUPERSPREADER
100,1960.77,1,1161,0,0,8297,1,0,8199.97,"",1,1,1,0,0,0,0,8194.97,3505,1,1,6021.09,"",1,1,1,0,0,0,0
100,1960.77,1,1223,0,0,14329,1,1,6133.37,"",1,1,1,0,0,0,0,6034.37,3976,1,0,9825.64,"",1,1,1,0,0,0,0
100,1960.77,1,1224,0,0,697,1,1,6993.25,"",1,1,1,0,0,0,0,6893.25,5908,1,0,10209,"",1,1,1,0,0,0,0
100,1960.77,1,1238,1,0,8373,1,1,6022.14,"",1,1,1,0,0,0,0,5923.14,7782,1,0,10333.7,"",1,1,1,0,0,0,0
100,1960.77,1,216,0,0,12884,1,0,6932.04,"",1,1,1,0,0,0,0,6849.04,9870,1,1,5722.26,"",1,1,1,0,0,0,0
100,1960.77,1,167,1,0,4942,1,0,6001.42,"",1,1,1,0,0,0,0,5901.42,10628,1,1,6306.23,"",1,1,1,0,0,0,0
100,1960.77,1,1012,1,0,8777,1,0,12874,"",1,1,1,0,0,0,0,12854,13775,1,1,6721.04,"",1,1,1,0,0,0,0
101,1960.78,1,1242,0,0,2310,1,1,6722.53,"",1,1,1,0,0,0,0,6622.53,1402,1,0,7676.34,"",1,1,1,0,0,0,0
101,1960.78,1,1243,0,0,9592,1,1,7331.89,"",1,1,1,0,0,0,0,7231.89,1594,1,0,7741.64,"",1,1,1,0,0,0,0
101,1960.78,1,1251,1,0,2466,1,1,7038.35,"",1,2,2,0,0,0,0,6938.35,2237,1,0,4832.26,"",1,1,1,0,0,0,0
101,1960.78,1,1252,1,0,13905,1,1,6957.43,"",1,1,1,0,0,0,0,6857.43,4886,1,0,8625.66,"",1,1,1,0,0,0,0
101,1960.78,1,1005,0,0,8695,1,1,7715.9,"",1,1,1,0,0,0,0,7694.9,11992,1,0,6285.63,"",1,1,1,0,0,0,0
101,1960.78,1,1246,1,0,11392,1,0,6205.73,"",1,1,1,0,0,0,0,6104.73,12791,1,1,8149.69,"",1,1,1,0,0,0,0
101,1960.78,1,1244,0,0,5755,1,1,6688.43,"",1,1,1,0,0,0,0,6587.43,13158,1,0,8287.48,"",1,1,1,0,0,0,0
102,1960.78,1,1254,0,0,6766,1,1,6008.75,"",1,1,1,0,0,0,0,5907.75,1605,1,0,7758.35,"",1,1,1,0,0,0,0
102,1960.78,1,1058,0,0,16620,1,0,6869.28,"",1,1,1,0,0,0,0,6768.28,7267,1,1,6533,"",1,1,1,0,0,0,0
102,1960.78,1,818,0,0,11537,1,0,7396.43,"",1,1,1,0,0,0,0,7295.43,10188,1,1,6769.8,"",1,1,1,0,0,0,0
103,1960.78,1,734,0,0,7175,1,0,6331.95,"",1,1,1,0,0,0,0,6229.95,2117,1,1,6393.77,"",1,1,1,0,0,0,0
103,1960.78,1,1091,1,0,344,1,0,9807.55,"",1,1,1,0,0,0,0,9790.55,2147,1,1,7284.21,"",1,2,2,0,0,0,0
103,1960.78,1,746,0,0,15024,1,0,8417.02,"",1,1,1,0,0,0,0,8372.02,3903,1,1,6333.94,"",1,1,1,0,0,0,0
103,1960.78,1,1268,1,0,2563,1,1,6990.23,"",1,1,1,0,0,0,0,6887.23,4466,1,0,8444.74,"",1,1,1,0,0,0,0
103,1960.78,1,820,0,0,13210,1,0,5654.71,"",1,1,1,0,0,0,0,5552.71,4469,1,1,7092.74,"",1,1,1,0,0,0,0
103,1960.78,1,531,0,0,1109,1,0,7043.54,"",1,1,1,0,0,0,0,6940.54,11093,1,1,6490.3,"",1,1,1,0,0,0,0
104,1960.78,1,1093,1,0,1048,1,0,8567.49,"",1,1,1,0,0,0,0,8550.49,522,1,1,5924.52,"",1,1,1,0,0,0,0
104,1960.78,1,1178,0,0,3070,1,0,8894.58,"",1,1,1,0,0,0,0,8886.58,8570,1,1,6777.2,"",1,1,1,0,0,0,0
104,1960.78,1,584,1,0,17153,1,0,8482.31,"",1,1,1,0,0,0,0,8422.31,11545,1,1,6403.85,"",1,1,1,0,0,0,0
104,1960.78,1,433,1,0,7598,1,1,7832.18,"",1,1,1,0,0,0,0,7759.18,12359,1,0,6418.65,"",1,1,1,0,0,0,0
104,1960.78,1,1270,0,0,7040,1,0,5671.21,"",1,1,1,0,0,0,0,5567.21,14927,1,1,5506.11,"",1,1,1,0,0,0,0
105,1960.79,1,1271,0,0,15511,1,1,7024.04,"",1,1,1,0,0,0,0,6920.04,503,1,0,9867.85,"",1,1,1,0,0,0,0
105,1960.79,1,578,0,0,13532,1,0,6829.66,"",1,1,1,0,0,0,0,6768.66,5662,1,1,6866.81,"",1,1,1,0,0,0,0
105,1960.79,1,353,1,0,8744,1,0,5666.15,"",1,1,1,0,0,0,0,5562.15,7257,1,1,6945.05,"",1,1,1,0,0,0,0
105,1960.79,1,1281,1,0,5978,1,1,6107.06,"",1,1,1,0,0,0,0,6002.06,7924,1,0,9857.79,"",1,1,1,0,0,0,0
105,1960.79,1,1282,1,0,4188,1,1,6661.14,"",1,1,1,0,0,0,0,6556.14,9978,1,0,8027.32,"",1,1,1,0,0,0,0
105,1960.79,1,894,0,0,7656,1,0,8789.31,"",1,1,1,0,0,0,0,8754.31,10057,1,1,7117.52,"",1,1,1,0,0,0,0
105,1960.79,1,1274,0,0,16294,1,1,6296.11,"",1,2,2,0,0,0,0,6192.11,11742,1,0,7479.37,"",1,1,1,0,0,0,0
105,1960.79,1,1039,1,0,9296,1,0,6759.47,"",1,1,1,0,0,0,0,6654.47,12197,1,1,7116.35,"",1,1,1,0,0,0,0
105,1960.79,1,1277,1,0,3095,1,1,7935.12,"",1,2,2,0,0,0,0,7851.12,15589,1,0,15112.1,"",1,1,1,0,0,0,0
105,1960.79,1,1058,0,0,7267,1,1,6536,"",1,1,1,0,0,0,0,6533,16620,1,0,6873.28,"",1,1,1,0,0,0,0
105,1960.79,1,747,0,0,10625,1,1,7848.73,"",1,1,1,0,0,0,0,7800.73,16928,1,0,6368.37,"",1,1,1,0,0,0,0
106,1960.79,1,814,0,0,5674,1,0,7943.39,"",1,1,1,0,0,0,0,7900.39,5869,1,1,6800.59,"",1,1,1,0,0,0,0
106,1960.79,1,419,1,0,4384,1,0,11150.8,"",1,1,1,0,0,0,0,11074.8,5914,1,1,7356.98,"",1,1,1,0,0,0,0
106,1960.79,1,1292,1,0,8444,1,1,7340.07,"",1,1,1,0,0,0,0,7234.07,9565,1,0,10341.4,"",1,1,1,0,0,0,0
106,1960.79,1,178,1,0,10303,1,0,11919.5,"",1,1,1,0,0,0,0,11827.5,9876,1,1,7318.64,"",1,1,1,0,0,0,0
106,1960.79,1,1288,0,0,12896,1,1,7300.26,"",1,1,1,0,0,0,0,7195.26,11074,1,0,8770.36,"",1,1,1,0,0,0,0
106,1960.79,1,441,0,0,14160,1,1,7379.78,"",1,1,1,0,0,0,0,7274.78,12721,1,0,6986.52,"",1,1,1,0,0,0,0
106,1960.79,1,1294,1,0,14162,1,1,6023.18,"",1,1,1,0,0,0,0,5918.18,13103,1,0,12162,"",1,1,1,0,0,0,0
106,1960.79,1,1289,0,0,11076,1,1,6483.58,"",1,1,1,0,0,0,0,6377.58,15174,1,0,8489.29,"",1,1,1,0,0,0,0
107,1960.79,1,710,0,0,8263,1,0,11396,"",1,1,1,0,0,0,0,11344,1920,1,1,7045.1,"",1,1,1,0,0,0,0
107,1960.79,1,526,1,0,13475,1,0,6083.82,"",1,1,1,0,0,0,0,5977.82,2157,1,1,7167.49,"",1,1,1,0,0,0,0
107,1960.79,1,151,1,0,6657,1,0,6564.95,"",1,1,1,0,0,0,0,6458.95,2337,1,1,6578.53,"",1,1,1,0,0,0,0
107,1960.79,1,150,1,0,4515,1,1,7471.65,"",1,1,1,0,0,0,0,7375.65,5739,1,0,7389.31,"",1,1,1,0,0,0,0
107,1960.79,1,1308,0,0,4172,1,1,6685.67,"",1,1,1,0,0,0,0,6578.67,6417,1,0,7969.08,"",1,1,1,0,0,0,0
107,1960.79,1,1317,1,0,2491,1,1,6265.04,"",1,1,1,0,0,0,0,6158.04,6447,1,0,10052.5,"",1,1,1,0,0,0,0
107,1960.79,1,1256,0,0,8849,1,1,6011.37,"",1,1,1,0,0,0,0,5905.37,6454,1,0,7009.57,"",1,1,1,0,0,0,0
107,1960.79,1,1319,1,0,11175,1,1,6077.09,"",1,1,1,0,0,0,0,5970.09,14133,1,0,7640.18,"",1,1,1,0,0,0,0
107,1960.79,1,566,0,0,1875,1,1,9910.53,"",1,1,1,0,0,0,0,9845.53,14694,1,0,7261,"",1,1,1,0,0,0,0
107,1960.79,1,649,1,0,14167,1,0,8803.91,"",1,1,1,0,0,0,0,8744.91,15413,1,1,6780.23,"",1,1,1,0,0,0,0
108,1960.8,1,1207,0,0,8747,1,0,7278.4,"",1,1,1,0,0,0,0,7171.4,1836,1,1,5763.34,"",1,1,1,0,0,0,0
108,1960.8,1,286,0,0,2529,1,0,10646.5,"",1,1,1,0,0,0,0,10559.5,2457,1,1,6968.39,"",1,1,1,0,0,0,0
108,1960.8,1,1324,0,0,13261,1,0,6567.33,"",1,1,1,0,0,0,0,6460.33,8159,1,1,7986.88,"",1,1,1,0,0,0,0
108,1960.8,1,1243,0,0,1594,1,0,7748.64,"",1,1,1,0,0,0,0,7741.64,9592,1,1,7339.89,"",1,1,1,0,0,0,0
108,1960.8,1,983,0,0,1345,1,0,6557.36,"",1,1,1,0,0,0,0,6449.36,10004,1,1,6960.56,"",1,1,1,0,0,0,0
108,1960.8,1,12,0,0,7849,1,1,7316.77,"",1,1,1,0,0,0,0,7208.77,11209,1,0,10369.3,"",1,1,1,0,0,0,0
108,1960.8,1,1328,1,0,6876,1,1,5949.47,"",1,1,1,0,0,0,0,5841.47,11373,1,0,10124.7,"",1,1,1,0,0,0,0
108,1960.8,1,378,0,0,4199,1,0,9269.86,"",1,1,1,0,0,0,0,9188.86,12221,1,1,6575.74,"",1,1,1,0,0,0,0
108,1960.8,1,1333,1,0,7050,1,1,6497.5,"",1,1,1,0,0,0,0,6389.5,15114,1,0,7303.07,"",1,1,1,0,0,0,0
108,1960.8,1,621,0,0,16380,1,0,7886.19,"",1,1,1,0,0,0,0,7826.19,15555,1,1,7063.84,"",1,1,1,0,0,0,0
108,1960.8,1,43,0,0,8660,1,0,11492.7,"",1,1,1,0,0,0,0,11388.7,15937,1,1,5870.84,"",1,1,1,0,0,0,0
109,1960.8,1,913,1,0,16126,1,1,6074.93,"",1,1,1,0,0,0,0,5966.93,3500,1,0,6530.74,"",1,1,1,0,0,0,0
109,1960.8,1,538,1,0,4065,1,0,7603.25,"",1,1,1,0,0,0,0,7533.25,5136,1,1,6546.47,"",1,1,1,0,0,0,0
109,1960.8,1,499,1,0,13696,1,1,6190.33,"",1,1,1,0,0,0,0,6082.33,5284,1,0,7406.94,"",1,1,1,0,0,0,0
109,1960.8,1,1337,0,0,14495,1,0,6167.05,"",1,1,1,0,0,0,0,6059.05,5702,1,1,5407.62,"",1,1,1,0,0,0,0
109,1960.8,1,952,0,0,1870,1,0,7763.96,"",1,1,1,0,0,0,0,7730.96,8576,1,1,6393.19,"",1,1,1,0,0,0,0
109,1960.8,1,837,2,0,7900,1,0,8277.6,"",1,1,1,0,0,0,0,8232.6,15474,1,1,6968.62,"",1,1,1,0,0,0,0
109,1960.8,1,138,1,0,4662,0,0,6117.77,"",1,1,1,0,0,0,0,6008.77,17175,1,1,6674.03,"",1,1,1,0,0,0,0
109,1960.8,1,1339,1,0,1181,1,0,6563.72,"",1,1,1,0,0,0,0,6454.72,17195,1,1,6438.92,"",1,1,1,0,0,0,0
110,1960.8,1,1041,0,0,8438,1,0,8228.6,"",1,1,1,0,0,0,0,8202.6,5406,1,1,5722.08,"",1,1,1,0,0,0,0
110,1960.8,1,319,1,0,16533,1,0,10346.5,"",1,1,1,0,0,0,0,10259.5,7343,1,1,6967.17,"",1,1,1,0,0,0,0
110,1960.8,1,1250,1,0,5790,1,1,5609.49,"",1,1,1,0,0,0,0,5499.49,13710,1,0,6704.65,"",1,1,1,0,0,0,0
110,1960.8,1,659,0,0,15821,1,0,6942.95,"",1,1,1,0,0,0,0,6833.95,15213,1,1,6005.31,"",1,1,1,0,0,0,0
110,1960.8,1,257,0,0,7833,1,0,9817.79,"",1,1,1,0,0,0,0,9725.79,17245,1,1,7231.09,"",1,1,1,0,0,0,0
111,1960.8,1,1356,1,0,14645,1,1,6679.39,"",1,1,1,0,0,0,0,6569.39,4956,1,0,8840.34,"",1,1,1,0,0,0,0
111,1960.8,1,509,0,0,6578,1,1,7596.57,"",1,1,1,0,0,0,0,7522.57,7154,1,0,6435.58,"",1,1,1,0,0,0,0
111,1960.8,1,696,0,0,2825,1,0,6443.61,"",1,1,1,0,0,0,0,6385.61,7835,1,1,5863.25,"",1,1,1,0,0,0,0
111,1960.8,1,1262,0,0,5866,1,0,6710.26,"",1,1,1,0,0,0,0,6599.26,14442,1,1,5858.06,"",1,1,1,0,0,0,0
111,1960.8,1,1352,0,0,14861,0,1,6121.88,"",1,1,1,0,0,0,0,6010.88,16361,1,0,7933.31,"",1,1,1,0,0,0,0
111,1960.8,1,92,1,0,1480,1,0,9786.85,"",1,1,1,0,0,0,0,9682.85,16792,1,1,7245.72,"",1,1,1,0,0,0,0
112,1960.81,1,1298,1,0,16423,1,0,6063.71,"",1,1,1,0,0,0,0,5952.71,145,1,1,6486.2,"",1,1,1,0,0,0,0
112,1960.81,1,256,0,0,6037,1,1,8378.33,"",1,1,1,0,0,0,0,8285.33,1957,1,0,7201.36,"",1,1,1,0,0,0,0
112,1960.81,1,68,1,0,15628,1,0,10352.8,"",1,1,1,0,0,0,0,10246.8,2211,1,1,6977.93,"",1,1,1,0,0,0,0
112,1960.81,1,1359,0,0,816,1,1,6575.29,"",1,1,1,0,0,0,0,6463.29,2892,1,0,10153.1,"",1,1,1,0,0,0,0
112,1960.81,1,309,1,0,2638,1,1,5633.69,"",1,1,1,0,0,0,0,5521.69,3688,1,0,6380.38,"",1,1,1,0,0,0,0
112,1960.81,1,799,1,0,12458,1,0,7991.39,"",1,1,1,0,0,0,0,7941.39,4206,1,1,6811.73,"",1,1,1,0,0,0,0
112,1960.81,1,138,1,0,17175,1,1,6676.03,"",1,1,1,0,0,0,0,6674.03,4662,1,0,6120.77,"",1,1,1,0,0,0,0
112,1960.81,1,1367,1,0,15423,1,1,6024.28,"",1,1,1,0,0,0,0,5913.28,5846,1,0,7539.87,"",1,1,1,0,0,0,0
112,1960.81,1,485,0,0,3959,1,0,8783.98,"",1,1,1,0,0,0,0,8706.98,7159,1,1,6143.79,"",1,1,1,0,0,0,0
112,1960.81,1,1365,1,0,1600,1,1,5856.67,"",1,2,2,0,0,0,0,5744.67,7616,1,0,10632.4,"",1,1,1,0,0,0,0
112,1960.81,1,324,1,0,16796,1,0,8150.62,"",1,1,1,0,0,0,0,8061.62,9362,1,1,5854.26,"",1,1,1,0,0,0,0
112,1960.81,1,563,0,0,6764,1,0,6292.34,"",1,1,1,0,0,0,0,6222.34,11219,1,1,7400.02,"",1,1,1,0,0,0,0
112,1960.81,1,528,1,0,11068,1,0,10450.4,"",1,1,1,0,0,0,0,10376.4,14234,1,1,7333.17,"",1,1,1,0,0,0,0
112,1960.81,1,1223,0,0,3976,1,0,9837.64,"",1,1,1,0,0,0,0,9825.64,14329,1,1,6146.37,"",1,1,1,0,0,0,0
112,1960.81,1,889,1,0,12143,1,0,9150.46,"",1,1,1,0,0,0,0,9107.46,16386,1,1,5838.47,"",1,1,1,0,0,0,0
113,1960.81,1,1372,0,0,8885,1,1,7405.48,"",1,1,1,0,0,0,0,7293.48,2452,1,0,8285.69,"",1,1,1,0,0,0,0
113,1960.81,1,838,0,0,5445,1,1,9091.24,"",1,1,1,0,0,0,0,9044.24,3354,1,0,6472.71,"",1,1,1,0,0,0,0
113,1960.81,1,1002,0,0,1449,1,0,9115.53,"",1,1,1,0,0,0,0,9082.53,3861,1,1,6352.13,"",1,1,1,0,0,0,0
113,1960.81,1,513,1,0,16471,1,0,10523.8,"",1,1,1,0,0,0,0,10448.8,4041,1,1,6767.1,"",1,1,1,0,0,0,0
113,1960.81,1,1371,0,0,16112,1,0,7325.73,"",1,1,1,0,0,0,0,7213.73,5759,1,1,9793.17,"",1,1,1,0,0,0,0
113,1960.81,1,1292,1,0,9565,1,0,10347.4,"",1,1,1,0,0,0,0,10341.4,8444,1,1,7347.07,"",1,1,1,0,0,0,0
113,1960.81,1,1207,0,0,1836,1,1,5768.34,"",1,1,1,0,0,0,0,5763.34,8747,1,0,7284.4,"",1,1,1,0,0,0,0
113,1960.81,1,1256,0,0,6454,1,0,7015.57,"",1,1,1,0,0,0,0,7009.57,8849,1,1,6018.37,"",1,1,1,0,0,0,0
113,1960.81,1,1369,0,0,10316,1,0,6390.99,"",1,1,1,0,0,0,0,6277.99,11823,1,1,6497.2,"",1,1,1,0,0,0,0
113,1960.81,1,127,1,0,14044,1,1,8179.99,"",1,1,1,0,0,0,0,8076.99,13188,1,0,6466.84,"",1,1,1,0,0,0,0
113,1960.81,1,128,1,0,6266,1,1,5719.25,"",1,1,1,0,0,0,0,5606.25,13634,1,0,5964.43,"",1,1,1,0,0,0,0
113,1960.81,1,57,1,0,9461,1,1,7320.64,"",1,1,1,0,0,0,0,7207.64,14477,1,0,12366.9,"",1,1,1,0,0,0,0
113,1960.81,1,887,1,0,7055,1,0,6699.89,"",1,1,1,0,0,0,0,6586.89,15078,1,1,6322.79,"",1,1,1,0,0,0,0
114,1960.81,1,1339,1,0,17195,1,1,6442.92,"",1,1,1,0,0,0,0,6438.92,1181,1,0,6568.72,"",1,1,1,0,0,0,0
114,1960.81,1,1385,0,0,1781,1,1,6152.61,"",1,1,1,0,0,0,0,6038.61,2367,1,0,5888.87,"",1,1,1,0,0,0,0
114,1960.81,1,1308,0,0,6417,1,0,7975.08,"",1,1,1,0,0,0,0,7969.08,4172,1,1,6692.67,"",1,1,1,0,0,0,0
114,1960.81,1,350,0,0,6400,1,0,6663.43,"",1,1,1,0,0,0,0,6550.43,5257,1,1,6504.91,"",1,1,1,0,0,0,0
114,1960.81,1,353,1,0,7257,1,1,6954.05,"",1,1,1,0,0,0,0,6945.05,8744,1,0,5676.15,"",1,1,1,0,0,0,0
114,1960.81,1,595,1,0,3783,1,0,12269,"",1,1,1,0,0,0,0,12199,11410,1,1,6778.17,"",1,1,1,0,0,0,0
114,1960.81,1,809,1,0,10916,1,0,8633.76,"",1,1,1,0,0,0,0,8581.76,11450,1,1,6282.44,"",1,1,1,0,0,0,0
114,1960.81,1,1205,0,0,5177,1,0,6528.01,"",1,1,1,0,0,0,0,6414.01,13830,1,1,6197.77,"",1,1,1,0,0,0,0
114,1960.81,1,1386,0,0,5396,1,1,5950.21,"",1,2,2,0,0,0,0,5836.21,14854,1,0,9798.2,"",1,1,1,0,0,0,0
115,1960.82,1,943,0,0,738,1,0,6189.71,"",1,1,1,0,0,0,0,6074.71,941,1,1,6798.09,"",1,1,1,0,0,0,0
115,1960.82,1,879,1,0,6943,1,1,5854.58,"",1,1,1,0,0,0,0,5740.58,1006,1,0,7273.84,"",1,1,1,0,0,0,0
115,1960.82,1,1392,0,0,4119,1,0,7013.04,"",1,1,1,0,0,0,0,6899.04,3357,1,1,8391.54,"",1,1,1,0,0,0,0
115,1960.82,1,520,0,0,13950,1,1,6324.89,"",1,1,1,0,0,0,0,6210.89,4309,1,0,6330.76,"",1,1,1,0,0,0,0
115,1960.82,1,664,1,0,6500,1,0,8119.95,"",1,1,1,0,0,0,0,8054.95,5053,1,1,6204.19,"",1,1,1,0,0,0,0
115,1960.82,1,1401,1,0,5121,0,1,5816.83,"",1,1,1,0,0,0,0,5701.83,5211,1,0,7469.26,"",1,1,1,0,0,0,0
115,1960.82,1,1405,1,0,8680,1,1,7337.66,"",1,1,1,0,0,0,0,7223.66,5690,1,0,9431.82,"",1,1,1,0,0,0,0
115,1960.82,1,1281,1,0,7924,1,0,9866.79,"",1,1,1,0,0,0,0,9857.79,5978,1,1,6117.06,"",1,1,1,0,0,0,0
115,1960.82,1,690,1,0,4891,1,0,10355.7,"",1,1,1,0,0,0,0,10292.7,6065,1,1,7309.74,"",1,1,1,0,0,0,0
115,1960.82,1,1333,1,0,15114,1,0,7309.07,"",1,1,1,0,0,0,0,7303.07,7050,1,1,6504.5,"",1,1,1,0,0,0,0
115,1960.82,1,669,0,0,8651,1,0,6259.53,"",1,1,1,0,0,0,0,6144.53,8873,1,1,7092.15,"",1,1,1,0,0,0,0
115,1960.82,1,560,1,0,5684,1,0,10551.3,"",1,1,1,0,0,0,0,10477.3,9026,1,1,7372.8,"",1,1,1,0,0,0,0
115,1960.82,1,600,0,0,9426,1,0,6489.68,"",1,1,1,0,0,0,0,6374.68,10618,1,1,6709.6,"",1,1,1,0,0,0,0
115,1960.82,1,534,0,0,15615,1,0,7300,"",1,1,1,0,0,0,0,7186,11037,1,1,6440.3,"",1,1,1,0,0,0,0
115,1960.82,1,1101,0,0,13078,1,1,7213.6,"",1,1,1,0,0,0,0,7098.6,15490,1,0,7136.71,"",1,1,1,0,0,0,0
115,1960.82,1,1182,1,0,3943,1,0,10152.7,"",1,1,1,0,0,0,0,10133.7,16370,1,1,5651.78,"",1,1,1,0,0,0,0
116,1960.82,1,1417,1,0,916,1,1,6294.78,"",1,1,1,0,0,0,0,6179.78,506,1,0,7656.68,"",1,1,1,0,0,0,0
116,1960.82,1,1410,0,0,10859,1,1,5962.19,"",1,1,1,0,0,0,0,5847.19,519,1,0,6245.36,"",1,2,2,0,0,0,0
116,1960.82,1,1119,1,0,10376,1,0,7267.61,"",1,1,1,0,0,0,0,7152.61,530,1,1,5897.84,"",1,2,2,0,0,0,0
116,1960.82,1,405,1,0,5051,1,0,8397.39,"",1,1,1,0,0,0,0,8311.39,665,1,1,6406.73,"",1,1,1,0,0,0,0
116,1960.82,1,1224,0,0,5908,1,0,10224,"",1,1,1,0,0,0,0,10209,697,1,1,7009.25,"",1,1,1,0,0,0,0
116,1960.82,1,309,1,0,3688,1,0,6383.38,"",1,1,1,0,0,0,0,6380.38,2638,1,1,5637.69,"",1,1,1,0,0,0,0
116,1960.82,1,1416,1,0,16980,1,0,7321.23,"",1,1,1,0,0,0,0,7206.23,6072,1,1,6731.82,"",1,1,1,0,0,0,0
116,1960.82,1,440,0,0,2091,1,1,6071.91,"",1,1,1,0,0,0,0,5955.91,7045,1,0,6354.74,"",1,1,1,0,0,0,0
116,1960.82,1,512,1,0,3084,1,1,6977.65,"",1,1,1,0,0,0,0,6861.65,8481,1,0,7354.76,"",1,1,1,0,0,0,0
116,1960.82,1,635,0,0,7559,1,0,7560.83,"",1,1,1,0,0,0,0,7492.83,9508,1,1,6287.93,"",1,1,1,0,0,0,0
116,1960.82,1,499,1,0,5284,1,0,7413.94,"",1,1,1,0,0,0,0,7406.94,13696,1,1,6198.33,"",1,1,1,0,0,0,0
116,1960.82,1,918,0,0,3090,1,0,8995.92,"",1,1,1,0,0,0,0,8951.92,13935,1,1,6844.95,"",1,1,1,0,0,0,0
116,1960.82,1,1407,0,0,11281,0,1,6571.78,"",1,1,1,0,0,0,0,6455.78,14863,1,0,7530.16,"",1,1,1,0,0,0,0
116,1960.82,1,1409,0,0,10552,1,1,6065.85,"",1,2,2,0,0,0,0,5949.85,14979,1,0,7068.6,"",1,1,1,0,0,0,0
116,1960.82,1,524,0,0,16932,1,0,7873.08,"",1,1,1,0,0,0,0,7796.08,16000,1,1,5611.29,"",1,1,1,0,0,0,0
116,1960.82,1,442,0,0,1518,1,1,6484.77,"",1,1,1,0,0,0,0,6400.77,16815,1,0,6983.11,"",1,1,1,0,0,0,0
116,1960.82,1,865,0,0,6741,1,1,8502.64,"",1,1,1,0,0,0,0,8454.64,17110,1,0,6732.79,"",1,1,1,0,0,0,0
117,1960.82,1,795,0,0,10085,1,0,6413.85,"",1,1,1,0,0,0,0,6297.85,3658,1,1,6557.46,"",1,1,1,0,0,0,0
117,1960.82,1,546,0,0,7625,1,0,9106.45,"",1,1,1,0,0,0,0,9030.45,4689,1,1,7299.91,"",1,1,1,0,0,0,0
