SIM_TIME,YEAR,NODE_ID,REL_ID,REL_TYPE (0 = TRANSITORY; 1 = INFORMAL; 2 = MARITAL; 3 = COMMERCIAL),Is_rel_outside_PFA,SRC_ID,SRC_INFECTED,SRC_GENDER,SRC_AGE,SRC_IP,SRC_current_relationship_count,SRC_lifetime_relationship_count,SRC_relationships_in_last_6_months,SRC_FLAGS,SRC_CIRCUMSIZED,SRC_STI,SRC_SUPERSPREADER,SRC_INF_AGE,DEST_ID,DEST_INFECTED,DEST_GENDER,DEST_AGE,DEST_IP,DEST_current_relationship_count,DEST_lifetime_relationship_count,DEST_relationships_in_last_6_months,DEST_FLAGS,DEST_CIRCUMSIZED,DEST_STI,DEST_SUPERSPREADER
117,1960.82,1,1250,1,0,13710,1,0,6710.65,"",1,1,1,0,0,0,0,6704.65,5790,1,1,5616.49,"",1,1,1,0,0,0,0
117,1960.82,1,325,0,0,15912,1,0,6328.34,"",1,1,1,0,0,0,0,6212.34,5862,1,1,6317.23,"",1,1,1,0,0,0,0
117,1960.82,1,622,0,0,9212,1,1,7597.96,"",1,1,1,0,0,0,0,7528.96,5895,1,0,6739.1,"",1,1,1,0,0,0,0
117,1960.82,1,1254,0,0,1605,1,0,7773.35,"",1,1,1,0,0,0,0,7758.35,6766,1,1,6024.75,"",1,1,1,0,0,0,0
117,1960.82,1,1425,1,0,6877,1,0,6872.84,"",1,1,1,0,0,0,0,6755.84,12971,1,1,6098.97,"",1,1,1,0,0,0,0
117,1960.82,1,373,1,0,7107,1,0,9137.76,"",1,1,1,0,0,0,0,9046.76,12997,1,1,7217.13,"",1,1,1,0,0,0,0
117,1960.82,1,1274,0,0,11742,1,0,7491.37,"",1,1,1,0,0,0,0,7479.37,16294,1,1,6309.11,"",1,2,2,0,0,0,0
117,1960.82,1,70,1,0,2463,1,1,6983.78,"",1,1,1,0,0,0,0,6866.78,16949,1,0,10818.7,"",1,1,1,0,0,0,0
117,1960.82,1,369,1,0,343,1,1,7211.29,"",1,1,1,0,0,0,0,7094.29,17180,1,0,7149.54,"",1,1,1,0,0,0,0
118,1960.82,1,1209,0,0,12635,1,0,9683.13,"",1,1,1,0,0,0,0,9664.13,3,1,1,6719.63,"",1,1,1,0,0,0,0
118,1960.82,1,861,0,0,2986,1,1,6427.44,"",1,1,1,0,0,0,0,6378.44,1633,1,0,6519.84,"",1,1,1,0,0,0,0
118,1960.82,1,1435,0,0,8765,1,0,6386.33,"",1,1,1,0,0,0,0,6269.33,2381,1,1,6802.91,"",1,1,1,0,0,0,0
118,1960.82,1,1251,1,0,2237,1,0,4849.26,"",1,1,1,0,0,0,0,4832.26,2466,1,1,7056.35,"",1,2,2,0,0,0,0
118,1960.82,1,954,0,0,4594,1,0,5641.25,"",1,1,1,0,0,0,0,5524.25,3837,1,1,6535.48,"",1,1,1,0,0,0,0
118,1960.82,1,368,1,0,7273,1,1,8682.06,"",1,1,1,0,0,0,0,8591.06,4513,1,0,6456.41,"",1,1,1,0,0,0,0
118,1960.82,1,318,0,0,13667,1,0,9325.67,"",1,1,1,0,0,0,0,9230.67,5028,1,1,6284.98,"",1,1,1,0,0,0,0
118,1960.82,1,1401,1,0,5211,1,0,7471.26,"",1,1,1,0,0,0,0,7469.26,5121,1,1,5819.83,"",1,1,1,0,0,0,0
118,1960.82,1,1262,0,0,14442,1,1,5864.06,"",1,1,1,0,0,0,0,5858.06,5866,1,0,6717.26,"",1,1,1,0,0,0,0
118,1960.82,1,256,0,0,1957,1,0,7207.36,"",1,1,1,0,0,0,0,7201.36,6037,1,1,8385.33,"",1,1,1,0,0,0,0
118,1960.82,1,950,0,0,17263,1,0,8231.18,"",1,1,1,0,0,0,0,8189.18,6063,1,1,6940.42,"",1,1,1,0,0,0,0
118,1960.82,1,854,0,0,9496,1,0,6464.67,"",1,1,1,0,0,0,0,6347.67,7379,1,1,5722.74,"",1,1,1,0,0,0,0
118,1960.82,1,1434,0,0,5291,1,0,7001.63,"",1,1,1,0,0,0,0,6883.63,7483,1,1,8083.66,"",1,1,1,0,0,0,0
118,1960.82,1,1438,1,0,9869,1,0,5990.38,"",1,1,1,0,0,0,0,5872.38,11615,1,1,5801.83,"",1,1,1,0,0,0,0
118,1960.82,1,1146,1,0,3468,1,0,7588.72,"",1,1,1,0,0,0,0,7562.72,13551,1,1,5814.91,"",1,1,1,0,0,0,0
118,1960.82,1,931,0,0,6535,1,0,9147.68,"",1,1,1,0,0,0,0,9103.68,13641,1,1,7352.18,"",1,1,1,0,0,0,0
118,1960.82,1,1320,1,0,14479,1,1,6299.36,"",1,1,1,0,0,0,0,6181.36,15080,1,0,6103.71,"",1,1,1,0,0,0,0
118,1960.82,1,1087,0,0,2246,1,1,6138.26,"",1,1,1,0,0,0,0,6020.26,15321,1,0,7002.66,"",1,1,1,0,0,0,0
118,1960.82,1,298,1,0,1108,1,1,7451.47,"",1,1,1,0,0,0,0,7353.47,15418,1,0,6548.61,"",1,1,1,0,0,0,0
118,1960.82,1,962,1,0,7792,1,0,8815.32,"",1,1,1,0,0,0,0,8773.32,16644,1,1,6749.28,"",1,1,1,0,0,0,0
118,1960.82,1,458,0,0,14614,1,0,9148.21,"",1,1,1,0,0,0,0,9063.21,17310,1,1,5804.66,"",1,1,1,0,0,0,0
119,1960.83,1,903,0,0,866,1,0,6506.31,"",1,1,1,0,0,0,0,6459.31,281,1,1,7157.42,"",1,1,1,0,0,0,0
119,1960.83,1,293,0,0,15705,1,0,9689.82,"",1,1,1,0,0,0,0,9591.82,938,1,1,6012.86,"",1,1,1,0,0,0,0
119,1960.83,1,949,0,0,15216,1,0,6603.6,"",1,1,1,0,0,0,0,6485.6,1196,1,1,6830.95,"",1,1,1,0,0,0,0
119,1960.83,1,1010,1,0,4738,1,0,10263,"",1,1,1,0,0,0,0,10225,1442,1,1,7394.89,"",1,1,1,0,0,0,0
119,1960.83,1,1242,0,0,1402,1,0,7694.34,"",1,1,1,0,0,0,0,7676.34,2310,1,1,6741.53,"",1,1,1,0,0,0,0
119,1960.83,1,738,1,0,11506,1,0,10061.4,"",1,1,1,0,0,0,0,9999.35,4000,1,1,6319.23,"",1,1,1,0,0,0,0
119,1960.83,1,478,1,0,7294,1,0,11242.2,"",1,1,1,0,0,0,0,11158.2,4802,1,1,6068.59,"",1,1,1,0,0,0,0
119,1960.83,1,172,0,0,6654,1,0,7534.36,"",1,1,1,0,0,0,0,7429.36,5537,1,1,7272.34,"",1,1,1,0,0,0,0
119,1960.83,1,1180,0,0,15655,1,0,11988.7,"",1,1,1,0,0,0,0,11966.7,5912,1,1,6053.84,"",1,1,1,0,0,0,0
119,1960.83,1,1449,1,0,12527,1,1,6198.47,"",1,1,1,0,0,0,0,6080.47,8290,1,0,9006.25,"",1,1,1,0,0,0,0
119,1960.83,1,669,0,0,8873,1,1,7095.15,"",1,1,1,0,0,0,0,7092.15,8651,1,0,6263.53,"",1,1,1,0,0,0,0
119,1960.83,1,57,1,0,14477,1,0,12371.9,"",1,1,1,0,0,0,0,12366.9,9461,1,1,7326.64,"",1,1,1,0,0,0,0
119,1960.83,1,225,0,0,8662,1,0,9021.9,"",1,1,1,0,0,0,0,8918.9,9903,1,1,6207.6,"",1,1,1,0,0,0,0
119,1960.83,1,50,0,0,15906,1,0,7546.27,"",1,1,1,0,0,0,0,7432.27,10156,1,1,5604.98,"",1,1,1,0,0,0,0
119,1960.83,1,1450,1,0,17149,1,1,5782.42,"",1,1,1,0,0,0,0,5664.42,10804,1,0,8494.82,"",1,1,1,0,0,0,0
119,1960.83,1,1407,0,0,14863,1,0,7532.16,"",1,1,1,0,0,0,0,7530.16,11281,1,1,6574.78,"",1,1,1,0,0,0,0
119,1960.83,1,13,0,0,11687,0,0,5402.25,"",1,1,1,0,0,0,0,5284.25,12235,1,1,6102.16,"",1,1,1,0,0,0,0
119,1960.83,1,34,1,0,2172,1,0,8357.72,"",1,1,1,0,0,0,0,8241.72,12459,1,1,6018.91,"",1,1,1,0,0,0,0
119,1960.83,1,198,1,0,15663,1,0,9193.69,"",1,1,1,0,0,0,0,9089.69,12685,1,1,6135.56,"",1,1,1,0,0,0,0
119,1960.83,1,1440,0,0,2968,1,1,5775.72,"",1,1,1,0,0,0,0,5656.72,14008,1,0,6492.04,"",1,1,1,0,0,0,0
119,1960.83,1,388,0,0,10489,1,0,6772.85,"",1,1,1,0,0,0,0,6653.85,15491,1,1,6124.33,"",1,1,1,0,0,0,0
119,1960.83,1,773,0,0,15881,1,0,5854.73,"",1,1,1,0,0,0,0,5736.73,15637,1,1,7220.44,"",1,1,1,0,0,0,0
119,1960.83,1,1298,1,0,145,1,1,6493.2,"",1,1,1,0,0,0,0,6486.2,16423,1,0,6071.71,"",1,1,1,0,0,0,0
119,1960.83,1,258,0,0,10603,1,0,7528.18,"",1,1,1,0,0,0,0,7427.18,17020,1,1,6332.32,"",1,1,1,0,0,0,0
120,1960.83,1,58,0,0,4717,1,1,7285.45,"",1,1,1,0,0,0,0,7259.45,1581,1,0,5457.4,"",1,1,1,0,0,0,0
120,1960.83,1,197,1,0,8232,1,0,6524.42,"",1,1,1,0,0,0,0,6405.42,2376,1,1,5638.89,"",1,1,1,0,0,0,0
120,1960.83,1,82,1,0,736,1,1,6802.34,"",1,1,1,0,0,0,0,6682.34,2685,1,0,9324.36,"",1,1,1,0,0,0,0
120,1960.83,1,1129,0,0,14407,1,0,9612.83,"",1,1,1,0,0,0,0,9584.83,3282,1,1,6022.17,"",1,2,2,0,0,0,0
120,1960.83,1,1386,0,0,14854,1,0,9803.2,"",1,1,1,0,0,0,0,9798.2,5396,1,1,5956.21,"",1,2,2,0,0,0,0
120,1960.83,1,1064,0,0,4957,1,0,5704.56,"",1,1,1,0,0,0,0,5584.56,6712,1,1,5606.9,"",1,1,1,0,0,0,0
120,1960.83,1,1167,0,0,5443,1,1,5153.23,"",1,1,1,0,0,0,0,5128.23,7158,1,0,7322.93,"",1,1,1,0,0,0,0
120,1960.83,1,20,0,0,1369,1,0,6630.37,"",1,1,1,0,0,0,0,6512.37,7722,1,1,6356.97,"",1,1,1,0,0,0,0
120,1960.83,1,967,0,0,8285,1,0,6965.86,"",1,1,1,0,0,0,0,6846.86,8241,1,1,6943.36,"",1,1,1,0,0,0,0
120,1960.83,1,756,0,0,3991,1,0,6488.75,"",1,1,1,0,0,0,0,6368.75,10370,1,1,6278.08,"",1,1,1,0,0,0,0
120,1960.83,1,970,0,0,11570,1,0,9412.37,"",1,1,1,0,0,0,0,9370.37,10872,1,1,5606.79,"",1,1,1,0,0,0,0
120,1960.83,1,700,0,0,11454,1,0,9689.53,"",1,1,1,0,0,0,0,9623.53,11364,1,1,7128.79,"",1,1,1,0,0,0,0
120,1960.83,1,1056,0,0,12209,1,0,5859.84,"",1,1,1,0,0,0,0,5739.84,12245,1,1,6791.03,"",1,1,1,0,0,0,0
120,1960.83,1,192,0,0,7221,1,1,7751.59,"",1,1,1,0,0,0,0,7645.59,13245,1,0,6342.52,"",1,1,1,0,0,0,0
120,1960.83,1,506,0,0,1762,1,0,6989.46,"",1,1,1,0,0,0,0,6906.46,13863,1,1,6642.69,"",1,1,1,0,0,0,0
120,1960.83,1,1352,0,0,16361,1,0,7941.31,"",1,1,1,0,0,0,0,7933.31,14861,1,1,6130.88,"",1,1,1,0,0,0,0
120,1960.83,1,785,0,0,6475,1,1,7161.01,"",1,1,1,0,0,0,0,7041.01,16750,1,0,7129.4,"",1,1,1,0,0,0,0
120,1960.83,1,936,1,0,3951,1,1,7141.06,"",1,1,1,0,0,0,0,7021.06,17139,1,0,6122.35,"",1,1,1,0,0,0,0
121,1960.83,1,469,0,0,11258,1,0,12288.1,"",1,1,1,0,0,0,0,12202.1,650,1,1,7178.96,"",1,1,1,0,0,0,0
121,1960.83,1,1417,1,0,506,1,0,7661.68,"",1,1,1,0,0,0,0,7656.68,916,1,1,6300.78,"",1,1,1,0,0,0,0
121,1960.83,1,987,1,0,2430,1,0,9518.06,"",1,1,1,0,0,0,0,9476.06,1353,1,1,6737.48,"",1,1,1,0,0,0,0
121,1960.83,1,168,1,0,15088,1,1,7501.24,"",1,1,1,0,0,0,0,7393.24,2116,1,0,6584.24,"",1,1,1,0,0,0,0
121,1960.83,1,44,0,0,10249,1,0,8709.61,"",1,1,1,0,0,0,0,8593.61,2861,1,1,5709.82,"",1,1,1,0,0,0,0
121,1960.83,1,16,1,0,4538,1,1,6240.53,"",1,1,1,0,0,0,0,6119.53,5110,1,0,6918.43,"",1,1,1,0,0,0,0
121,1960.83,1,301,0,0,11117,1,1,9222.39,"",1,1,1,0,0,0,0,9123.39,5944,1,0,6713.67,"",1,1,1,0,0,0,0
121,1960.83,1,1273,0,0,16027,1,1,5631.35,"",1,1,1,0,0,0,0,5511.35,6430,1,0,6523.98,"",1,1,1,0,0,0,0
121,1960.83,1,1408,0,0,8629,1,1,6240.72,"",1,1,1,0,0,0,0,6120.72,6709,1,0,6446.07,"",1,1,1,0,0,0,0
121,1960.83,1,1270,0,0,14927,1,1,5522.11,"",1,1,1,0,0,0,0,5506.11,7040,1,0,5688.21,"",1,1,1,0,0,0,0
121,1960.83,1,731,0,0,3419,1,0,7700.32,"",1,1,1,0,0,0,0,7635.32,7173,1,1,7165.11,"",1,1,1,0,0,0,0
121,1960.83,1,265,1,0,11847,1,0,8134.68,"",1,1,1,0,0,0,0,8032.68,7960,1,1,7197.47,"",1,1,1,0,0,0,0
121,1960.83,1,1464,0,0,8218,1,0,6834.6,"",1,1,1,0,0,0,0,6713.6,8493,1,1,6110.36,"",1,2,2,0,0,0,0
121,1960.83,1,383,1,0,3245,1,0,9782.06,"",1,1,1,0,0,0,0,9688.06,8769,1,1,6064.3,"",1,1,1,0,0,0,0
121,1960.83,1,1453,0,0,5498,1,0,6685.13,"",1,1,1,0,0,0,0,6564.13,9533,1,1,5912.72,"",1,1,1,0,0,0,0
121,1960.83,1,1137,0,0,10175,1,1,7136.29,"",1,1,1,0,0,0,0,7016.29,9744,1,0,6944.06,"",1,1,1,0,0,0,0
121,1960.83,1,855,0,0,11711,1,0,5662.06,"",1,1,1,0,0,0,0,5609.06,10173,1,1,6747.4,"",1,1,1,0,0,0,0
121,1960.83,1,1169,0,0,2553,1,1,5828.13,"",1,1,1,0,0,0,0,5802.13,11754,1,0,6318.48,"",1,1,1,0,0,0,0
121,1960.83,1,745,0,0,10784,1,1,6786.82,"",1,1,1,0,0,0,0,6665.82,12627,1,0,6935.79,"",1,1,1,0,0,0,0
121,1960.83,1,971,0,0,4999,1,1,7581.88,"",1,1,1,0,0,0,0,7537.88,12796,1,0,6578.9,"",1,1,1,0,0,0,0
121,1960.83,1,858,1,0,9322,1,0,9707.9,"",1,1,1,0,0,0,0,9653.9,12974,1,1,7395.48,"",1,1,1,0,0,0,0
121,1960.83,1,520,0,0,4309,1,0,6336.76,"",1,1,1,0,0,0,0,6330.76,13950,1,1,6331.89,"",1,1,1,0,0,0,0
121,1960.83,1,361,0,0,11250,1,0,6360.76,"",1,1,1,0,0,0,0,6265.76,15045,1,1,7153.19,"",1,1,1,0,0,0,0
121,1960.83,1,668,0,0,7571,1,0,8193.83,"",1,1,1,0,0,0,0,8122.83,15172,1,1,6196.11,"",1,1,1,0,0,0,0
121,1960.83,1,428,0,0,4151,1,0,7995.15,"",1,1,1,0,0,0,0,7905.15,15573,1,1,6927.14,"",1,1,1,0,0,0,0
121,1960.83,1,438,1,0,9079,1,0,7878.57,"",1,1,1,0,0,0,0,7788.57,15667,1,1,6068.96,"",1,1,1,0,0,0,0
121,1960.83,1,460,0,0,14253,1,1,7153.84,"",1,1,1,0,0,0,0,7032.84,15802,1,0,5982.2,"",1,1,1,0,0,0,0
121,1960.83,1,64,0,0,15977,1,0,10787.2,"",1,1,1,0,0,0,0,10672.2,15882,1,1,5720.74,"",1,1,1,0,0,0,0
121,1960.83,1,925,0,0,13286,1,1,5704.97,"",1,1,1,0,0,0,0,5583.97,16229,1,0,6251.31,"",1,1,1,0,0,0,0
122,1960.83,1,349,0,0,4235,1,1,8298.02,"",1,1,1,0,0,0,0,8202.02,495,1,0,5792.31,"",1,1,1,0,0,0,0
122,1960.83,1,1476,1,0,15201,1,1,6095.34,"",1,1,1,0,0,0,0,5974.34,1485,1,0,9530.89,"",1,1,1,0,0,0,0
122,1960.83,1,1474,0,0,6304,1,1,7338.14,"",1,1,1,0,0,0,0,7217.14,1513,1,0,7963.85,"",1,1,1,0,0,0,0
122,1960.83,1,1087,0,0,15321,1,0,7005.66,"",1,1,1,0,0,0,0,7002.66,2246,1,1,6142.26,"",1,1,1,0,0,0,0
122,1960.83,1,209,1,0,15767,1,0,6218.26,"",1,1,1,0,0,0,0,6097.26,3384,1,1,6954.31,"",1,1,1,0,0,0,0
122,1960.83,1,416,0,0,12649,1,0,7860.77,"",1,1,1,0,0,0,0,7769.77,3606,1,1,6326.78,"",1,1,1,0,0,0,0
122,1960.83,1,868,1,0,16130,1,1,6189.38,"",1,1,1,0,0,0,0,6068.38,3771,1,0,6637.61,"",1,1,1,0,0,0,0
122,1960.83,1,791,0,0,8908,1,1,8975.1,"",1,1,1,0,0,0,0,8915.1,3919,1,0,6073.99,"",1,1,1,0,0,0,0
122,1960.83,1,435,1,0,14197,1,0,7642.74,"",1,1,1,0,0,0,0,7552.74,5494,1,1,6947.51,"",1,1,1,0,0,0,0
122,1960.83,1,151,1,0,2337,1,1,6593.53,"",1,1,1,0,0,0,0,6578.53,6657,1,0,6580.95,"",1,1,1,0,0,0,0
122,1960.83,1,60,0,0,14091,1,1,6241.4,"",1,1,1,0,0,0,0,6120.4,7866,1,0,6975.14,"",1,1,1,0,0,0,0
122,1960.83,1,1238,1,0,7782,1,0,10355.7,"",1,1,1,0,0,0,0,10333.7,8373,1,1,6045.14,"",1,1,1,0,0,0,0
122,1960.83,1,1473,0,0,33,1,0,6242.79,"",1,1,1,0,0,0,0,6120.79,9759,1,1,5159.37,"",1,1,1,0,0,0,0
122,1960.83,1,886,1,0,15914,1,0,8363.94,"",1,1,1,0,0,0,0,8311.94,10382,1,1,6007.34,"",1,1,1,0,0,0,0
122,1960.83,1,1123,0,0,365,1,1,7086.61,"",1,1,1,0,0,0,0,7054.61,10810,1,0,6141.41,"",1,1,1,0,0,0,0
122,1960.83,1,1216,0,0,13939,1,1,8142.97,"",1,1,1,0,0,0,0,8120.97,11353,1,0,7088.72,"",1,1,1,0,0,0,0
122,1960.83,1,537,1,0,1820,1,0,8442.07,"",1,1,1,0,0,0,0,8359.07,11433,1,1,5854.84,"",1,1,1,0,0,0,0
122,1960.83,1,818,0,0,10188,1,1,6789.8,"",1,1,1,0,0,0,0,6769.8,11537,1,0,7417.43,"",1,1,1,0,0,0,0
122,1960.83,1,303,0,0,9126,1,1,5809.14,"",1,1,1,0,0,0,0,5687.14,11902,1,0,7193.41,"",1,1,1,0,0,0,0
122,1960.83,1,1288,0,0,11074,1,0,8786.36,"",1,1,1,0,0,0,0,8770.36,12896,1,1,7317.26,"",1,1,1,0,0,0,0
122,1960.83,1,526,1,0,2157,1,1,7182.49,"",1,1,1,0,0,0,0,7167.49,13475,1,0,6099.82,"",1,1,1,0,0,0,0
122,1960.83,1,1023,0,0,11640,1,0,6043.18,"",1,1,1,0,0,0,0,5921.18,13492,1,1,6486.47,"",1,1,1,0,0,0,0
122,1960.83,1,132,0,0,6607,1,0,8104.91,"",1,1,1,0,0,0,0,7992.91,14277,1,1,6664.4,"",1,1,1,0,0,0,0
122,1960.83,1,1337,0,0,5702,1,1,5420.62,"",1,1,1,0,0,0,0,5407.62,14495,1,0,6181.05,"",1,1,1,0,0,0,0
122,1960.83,1,119,0,0,16742,1,1,6374.52,"",1,1,1,0,0,0,0,6253.52,14652,1,0,9799.55,"",1,1,1,0,0,0,0
122,1960.83,1,864,0,0,10325,1,0,9777.58,"",1,1,1,0,0,0,0,9723.58,14944,1,1,5994.25,"",1,1,1,0,0,0,0
122,1960.83,1,1271,0,0,503,1,0,9884.85,"",1,1,1,0,0,0,0,9867.85,15511,1,1,7042.04,"",1,1,1,0,0,0,0
123,1960.84,1,851,0,0,13549,1,1,8631.06,"",1,1,1,0,0,0,0,8576.06,3460,1,0,6107.65,"",1,1,1,0,0,0,0
123,1960.84,1,394,0,0,9990,1,1,6679.51,"",1,1,1,0,0,0,0,6651.51,4408,1,0,7154.24,"",1,1,1,0,0,0,0
123,1960.84,1,627,1,0,5849,1,0,8509.88,"",1,1,1,0,0,0,0,8434.88,5306,1,1,6471.2,"",1,1,1,0,0,0,0
123,1960.84,1,533,0,0,15106,1,0,8648.36,"",1,1,1,0,0,0,0,8565.36,7225,1,1,6286.07,"",1,1,1,0,0,0,0
123,1960.84,1,839,0,0,9939,1,1,7144.46,"",1,1,1,0,0,0,0,7022.46,8800,1,0,6980.95,"",1,1,1,0,0,0,0
123,1960.84,1,1039,1,0,12197,1,1,7133.35,"",1,1,1,0,0,0,0,7116.35,9296,1,0,6777.47,"",1,1,1,0,0,0,0
123,1960.84,1,600,0,0,10618,1,1,6716.6,"",1,1,1,0,0,0,0,6709.6,9426,1,0,6497.68,"",1,1,1,0,0,0,0
123,1960.84,1,1054,0,0,4771,1,0,7808.42,"",1,1,1,0,0,0,0,7769.42,9493,1,1,7035.78,"",1,1,1,0,0,0,0
123,1960.84,1,1481,0,0,13075,1,1,6315.97,"",1,1,1,0,0,0,0,6193.97,10889,1,0,8789.38,"",1,1,1,0,0,0,0
123,1960.84,1,1246,1,0,12791,1,1,8170.69,"",1,1,1,0,0,0,0,8149.69,11392,1,0,6227.73,"",1,1,1,0,0,0,0
123,1960.84,1,602,0,0,4382,1,1,9409.28,"",1,1,1,0,0,0,0,9331.28,12915,1,0,6522.97,"",1,1,1,0,0,0,0
123,1960.84,1,337,0,0,7305,1,0,7063.73,"",1,1,1,0,0,0,0,6940.73,13216,1,1,7078.18,"",1,1,1,0,0,0,0
123,1960.84,1,137,1,0,2220,1,0,8559.46,"",1,1,1,0,0,0,0,8446.46,13418,1,1,7279.14,"",1,1,1,0,0,0,0
123,1960.84,1,116,0,0,4810,1,0,5997,"",1,1,1,0,0,0,0,5874,14857,1,1,6122.45,"",1,1,1,0,0,0,0
123,1960.84,1,1367,1,0,5846,1,0,7550.87,"",1,1,1,0,0,0,0,7539.87,15423,1,1,6036.28,"",1,1,1,0,0,0,0
124,1960.84,1,765,0,0,549,1,0,8126.36,"",1,1,1,0,0,0,0,8061.36,1085,1,1,6032.47,"",1,1,1,0,0,0,0
124,1960.84,1,684,0,0,12753,1,0,9226.82,"",1,1,1,0,0,0,0,9154.82,1809,1,1,6261.44,"",1,1,1,0,0,0,0
124,1960.84,1,1392,0,0,3357,1,1,8400.54,"",1,1,1,0,0,0,0,8391.54,4119,1,0,7023.04,"",1,1,1,0,0,0,0
124,1960.84,1,377,0,0,3258,1,0,9714.98,"",1,1,1,0,0,0,0,9617.98,4302,1,1,7327.98,"",1,1,1,0,0,0,0
124,1960.84,1,647,1,0,10211,1,0,7560.55,"",1,1,1,0,0,0,0,7485.55,4890,1,1,6509.37,"",1,1,1,0,0,0,0
124,1960.84,1,556,0,0,961,1,0,8808.98,"",1,1,1,0,0,0,0,8725.98,5447,1,1,7300.25,"",1,1,1,0,0,0,0
124,1960.84,1,912,1,0,7527,1,0,10302.2,"",1,2,2,0,0,0,0,10250.2,6323,1,1,6464.1,"",1,1,1,0,0,0,0
124,1960.84,1,1004,0,0,9112,1,0,9049.88,"",1,1,1,0,0,0,0,9006.88,6382,1,1,5763.13,"",1,1,1,0,0,0,0
124,1960.84,1,565,0,0,11804,1,0,6343.75,"",1,1,1,0,0,0,0,6220.75,8273,1,1,6199.26,"",1,1,1,0,0,0,0
124,1960.84,1,1408,0,0,6709,1,0,6449.07,"",1,1,1,0,0,0,0,6446.07,8629,1,1,6244.72,"",1,1,1,0,0,0,0
124,1960.84,1,246,1,0,16275,1,0,4994.75,"",1,1,1,0,0,0,0,4888.75,8991,1,1,6946.02,"",1,1,1,0,0,0,0
124,1960.84,1,735,0,0,2508,1,1,8044.6,"",1,1,1,0,0,0,0,7976.6,9378,1,0,6209.8,"",1,1,1,0,0,0,0
124,1960.84,1,352,1,0,6977,1,0,8497.96,"",1,1,1,0,0,0,0,8398.96,9820,1,1,6360.6,"",1,1,1,0,0,0,0
124,1960.84,1,163,0,0,12136,1,0,8515.56,"",1,1,1,0,0,0,0,8404.56,10589,1,1,5864.89,"",1,1,1,0,0,0,0
124,1960.84,1,679,1,0,15250,1,0,5376.59,"",1,1,1,0,0,0,0,5303.59,12116,1,1,7057.39,"",1,1,1,0,0,0,0
124,1960.84,1,451,1,0,4605,1,0,7817.34,"",1,1,1,0,0,0,0,7725.34,13481,1,1,6941.29,"",1,1,1,0,0,0,0
