SIM_TIME,YEAR,NODE_ID,REL_ID,REL_TYPE (0 = TRANSITORY; 1 = INFORMAL; 2 = MARITAL; 3 = COMMERCIAL),Is_rel_outside_PFA,SRC_ID,SRC_INFECTED,SRC_GENDER,SRC_AGE,SRC_IP,SRC_current_relationship_count,SRC_lifetime_relationship_count,SRC_relationships_in_last_6_months,SRC_FLAGS,SRC_CIRCUMSIZED,SRC_STI,SRC_SUPERSPREADER,SRC_INF_AGE,DEST_ID,DEST_INFECTED,DEST_GENDER,DEST_AGE,DEST_IP,DEST_current_relationship_count,DEST_lifetime_relationship_count,DEST_relationships_in_last_6_months,DEST_FLAGS,DEST_CIRCUMSIZED,DEST_STI,DEST_SUPERSPREADER
124,1960.84,1,23,0,0,13170,1,0,6515.98,"",1,1,1,0,0,0,0,6391.98,16091,1,1,6916.45,"",1,1,1,0,0,0,0
124,1960.84,1,1496,0,0,16444,1,1,5642.81,"",1,1,1,0,0,0,0,5518.81,16540,1,0,8639.68,"",1,2,2,0,0,0,0
124,1960.84,1,330,1,0,7991,1,0,7481.78,"",1,1,1,0,0,0,0,7380.78,16683,1,1,6766.77,"",1,1,1,0,0,0,0
124,1960.84,1,1502,1,0,927,1,1,7294.16,"",1,1,1,0,0,0,0,7170.16,16917,1,0,7994.45,"",1,2,2,0,0,0,0
125,1960.84,1,1201,1,0,13850,1,0,6382.26,"",1,1,1,0,0,0,0,6355.26,1523,1,1,5749.85,"",1,1,1,0,0,0,0
125,1960.84,1,1385,0,0,2367,1,0,5898.87,"",1,1,1,0,0,0,0,5888.87,1781,1,1,6163.61,"",1,1,1,0,0,0,0
125,1960.84,1,961,1,0,6967,1,1,6817,"",1,1,1,0,0,0,0,6788,3869,1,0,6070.96,"",1,1,1,0,0,0,0
125,1960.84,1,830,1,0,7912,1,1,7728.42,"",1,1,1,0,0,0,0,7668.42,3963,1,0,6364.34,"",1,1,1,0,0,0,0
125,1960.84,1,481,1,0,732,1,0,6300.28,"",1,1,1,0,0,0,0,6209.28,5280,1,1,6776.42,"",1,1,1,0,0,0,0
125,1960.84,1,1422,1,0,15897,1,0,6243.9,"",1,1,1,0,0,0,0,6119.9,5566,1,1,5900.27,"",1,1,1,0,0,0,0
125,1960.84,1,420,1,0,12087,1,1,6640.53,"",1,1,1,0,0,0,0,6546.53,5631,1,0,6965.56,"",1,1,1,0,0,0,0
125,1960.84,1,1519,1,0,4863,1,0,6531.86,"",1,1,1,0,0,0,0,6406.86,5634,1,1,5608.17,"",1,1,1,0,0,0,0
125,1960.84,1,597,1,0,10904,1,0,8235.99,"",1,1,1,0,0,0,0,8155.99,5659,1,1,6035.8,"",1,1,1,0,0,0,0
125,1960.84,1,741,1,0,5004,0,0,7307.25,"",1,1,1,0,0,0,0,7182.25,5841,1,1,6760.99,"",1,1,1,0,0,0,0
125,1960.84,1,966,0,0,10333,1,1,5324.64,"",1,1,1,0,0,0,0,5277.64,7670,1,0,6846.35,"",1,1,1,0,0,0,0
125,1960.84,1,471,0,0,13335,1,0,7446.51,"",1,1,1,0,0,0,0,7356.51,7863,1,1,7289,"",1,1,1,0,0,0,0
125,1960.84,1,375,0,0,3159,1,1,8091.19,"",1,1,1,0,0,0,0,7993.19,9062,1,0,6375.85,"",1,1,1,0,0,0,0
125,1960.84,1,13,0,0,12235,1,1,6107.16,"",1,1,1,0,0,0,0,6102.16,11687,1,0,5408.25,"",1,1,1,0,0,0,0
125,1960.84,1,599,0,0,1648,1,0,8768.28,"",1,1,1,0,0,0,0,8688.28,12121,1,1,5752.73,"",1,1,1,0,0,0,0
125,1960.84,1,294,1,0,731,1,0,13536.2,"",1,1,1,0,0,0,0,13431.2,12532,1,1,6999.92,"",1,1,1,0,0,0,0
125,1960.84,1,1476,1,0,1485,1,0,9533.89,"",1,1,1,0,0,0,0,9530.89,15201,1,1,6099.34,"",1,1,1,0,0,0,0
125,1960.84,1,334,1,0,14914,1,0,7529.7,"",1,1,1,0,0,0,0,7427.7,15300,1,1,6423.81,"",1,1,1,0,0,0,0
125,1960.84,1,50,0,0,10156,1,1,5610.98,"",1,1,1,0,0,0,0,5604.98,15906,1,0,7553.27,"",1,1,1,0,0,0,0
125,1960.84,1,64,0,0,15882,1,1,5724.74,"",1,1,1,0,0,0,0,5720.74,15977,1,0,10792.2,"",1,1,1,0,0,0,0
125,1960.84,1,1273,0,0,6430,1,0,6527.98,"",1,1,1,0,0,0,0,6523.98,16027,1,1,5636.35,"",1,1,1,0,0,0,0
126,1960.85,1,844,0,0,9854,1,0,10617.2,"",1,1,1,0,0,0,0,10558.2,1908,1,1,6088.86,"",1,1,1,0,0,0,0
126,1960.85,1,1440,0,0,14008,1,0,6498.04,"",1,1,1,0,0,0,0,6492.04,2968,1,1,5782.72,"",1,1,1,0,0,0,0
126,1960.85,1,1349,1,0,7475,1,1,5820.79,"",1,1,1,0,0,0,0,5695.79,4639,1,0,7404.79,"",1,1,1,0,0,0,0
126,1960.85,1,605,1,0,12807,1,0,10159.8,"",1,1,1,0,0,0,0,10079.8,5751,1,1,6475.67,"",1,1,1,0,0,0,0
126,1960.85,1,1104,1,0,11063,1,0,7591.46,"",1,1,1,0,0,0,0,7553.46,6228,1,1,7382.56,"",1,1,1,0,0,0,0
126,1960.85,1,1263,0,0,2476,0,1,7061.74,"",1,1,1,0,0,0,0,6935.74,7015,1,0,6411.58,"",1,1,1,0,0,0,0
126,1960.85,1,749,1,0,1971,1,0,9694.84,"",1,1,1,0,0,0,0,9625.84,8427,1,1,5958.05,"",1,1,1,0,0,0,0
126,1960.85,1,61,0,0,9087,1,0,5927.25,"",1,1,1,0,0,0,0,5801.25,9674,1,1,6997.34,"",1,1,1,0,0,0,0
126,1960.85,1,1066,0,0,8389,1,0,7736.22,"",1,1,1,0,0,0,0,7695.22,9690,1,1,6816.57,"",1,1,1,0,0,0,0
126,1960.85,1,1534,1,0,9699,1,1,6437.07,"",1,1,1,0,0,0,0,6311.07,9924,1,0,6660.38,"",1,1,1,0,0,0,0
126,1960.85,1,795,0,0,3658,1,1,6566.46,"",1,1,1,0,0,0,0,6557.46,10085,1,0,6423.85,"",1,1,1,0,0,0,0
126,1960.85,1,1439,0,0,1191,1,0,7371.15,"",1,1,1,0,0,0,0,7245.15,11904,1,1,6918.57,"",1,1,1,0,0,0,0
126,1960.85,1,1449,1,0,8290,1,0,9013.25,"",1,1,1,0,0,0,0,9006.25,12527,1,1,6206.47,"",1,1,1,0,0,0,0
127,1960.85,1,1473,0,0,9759,1,1,5163.37,"",1,1,1,0,0,0,0,5159.37,33,1,0,6247.79,"",1,1,1,0,0,0,0
127,1960.85,1,1541,0,0,2754,1,1,6218.52,"",1,1,1,0,0,0,0,6091.52,2989,1,0,8302.24,"",1,1,1,0,0,0,0
127,1960.85,1,512,1,0,8481,1,0,7364.76,"",1,1,1,0,0,0,0,7354.76,3084,1,1,6988.65,"",1,1,1,0,0,0,0
127,1960.85,1,1282,1,0,9978,1,0,8048.32,"",1,1,1,0,0,0,0,8027.32,4188,1,1,6683.14,"",1,1,1,0,0,0,0
127,1960.85,1,964,0,0,12351,1,1,7660.01,"",1,1,1,0,0,0,0,7611.01,6006,1,0,6356,"",1,1,1,0,0,0,0
127,1960.85,1,771,0,0,10006,1,0,8667.71,"",1,1,1,0,0,0,0,8600.71,6643,1,1,5902.81,"",1,1,1,0,0,0,0
127,1960.85,1,1088,0,0,15820,1,0,8790.61,"",1,1,1,0,0,0,0,8750.61,6893,1,1,5927.23,"",1,1,1,0,0,0,0
127,1960.85,1,694,1,0,8604,1,0,7421.9,"",1,1,1,0,0,0,0,7295.9,7452,1,1,6836.65,"",1,1,1,0,0,0,0
127,1960.85,1,857,1,0,1239,1,0,7858.14,"",1,1,1,0,0,0,0,7798.14,8242,1,1,6488.78,"",1,1,1,0,0,0,0
127,1960.85,1,1435,0,0,2381,1,1,6811.91,"",1,1,1,0,0,0,0,6802.91,8765,1,0,6396.33,"",1,1,1,0,0,0,0
127,1960.85,1,63,0,0,14977,1,0,9732.08,"",1,1,1,0,0,0,0,9611.08,9997,1,1,6190.36,"",1,1,1,0,0,0,0
127,1960.85,1,1369,0,0,11823,1,1,6510.2,"",1,1,1,0,0,0,0,6497.2,10316,1,0,6404.99,"",1,1,1,0,0,0,0
127,1960.85,1,1119,1,0,530,1,1,5908.84,"",1,2,2,0,0,0,0,5897.84,10376,1,0,7279.61,"",1,1,1,0,0,0,0
127,1960.85,1,1099,0,0,13166,1,0,9606.2,"",1,1,1,0,0,0,0,9567.2,10434,1,1,6349.19,"",1,1,1,0,0,0,0
127,1960.85,1,1546,1,0,13651,1,1,6507.99,"",1,1,1,0,0,0,0,6381.99,11318,1,0,8473.67,"",1,1,1,0,0,0,0
127,1960.85,1,291,0,0,9506,1,0,10727.1,"",1,1,1,0,0,0,0,10620.1,12320,1,1,6546.97,"",1,1,1,0,0,0,0
127,1960.85,1,740,1,0,17049,1,0,7806.75,"",1,1,1,0,0,0,0,7736.75,12520,1,1,5841.04,"",1,1,1,0,0,0,0
127,1960.85,1,1481,0,0,10889,1,0,8793.38,"",1,1,1,0,0,0,0,8789.38,13075,1,1,6320.97,"",1,1,1,0,0,0,0
127,1960.85,1,1101,0,0,15490,1,0,7147.71,"",1,1,1,0,0,0,0,7136.71,13078,1,1,7225.6,"",1,1,1,0,0,0,0
127,1960.85,1,1356,1,0,4956,1,0,8856.34,"",1,1,1,0,0,0,0,8840.34,14645,1,1,6696.39,"",1,1,1,0,0,0,0
127,1960.85,1,376,0,0,17276,1,1,8271.4,"",1,1,1,0,0,0,0,8172.4,14928,1,0,7276.73,"",1,1,1,0,0,0,0
127,1960.85,1,773,0,0,15637,1,1,7228.44,"",1,1,1,0,0,0,0,7220.44,15881,1,0,5863.73,"",1,1,1,0,0,0,0
127,1960.85,1,1371,0,0,5759,1,1,9807.17,"",1,1,1,0,0,0,0,9793.17,16112,1,0,7340.73,"",1,1,1,0,0,0,0
127,1960.85,1,1213,1,0,390,1,0,8241.13,"",1,1,1,0,0,0,0,8212.13,16735,1,1,6886.14,"",1,1,1,0,0,0,0
128,1960.85,1,845,1,0,11487,1,0,7226.76,"",1,1,1,0,0,0,0,7191.76,1045,1,1,6367.59,"",1,1,1,0,0,0,0
128,1960.85,1,70,1,0,16949,1,0,10828.7,"",1,1,1,0,0,0,0,10818.7,2463,1,1,6994.78,"",1,1,1,0,0,0,0
128,1960.85,1,741,1,0,5841,1,1,6762.99,"",1,1,1,0,0,0,0,6760.99,5004,1,0,7310.25,"",1,1,1,0,0,0,0
128,1960.85,1,693,1,0,812,1,0,7608.1,"",1,1,1,0,0,0,0,7532.1,6240,1,1,6980.68,"",1,1,1,0,0,0,0
128,1960.85,1,121,1,0,9821,1,0,12065.6,"",1,1,1,0,0,0,0,11947.6,8348,1,1,6979.95,"",1,1,1,0,0,0,0
128,1960.85,1,839,0,0,8800,1,0,6985.95,"",1,1,1,0,0,0,0,6980.95,9939,1,1,7150.46,"",1,1,1,0,0,0,0
128,1960.85,1,126,1,0,10122,1,0,10617.1,"",1,1,1,0,0,0,0,10498.1,11509,1,1,6038.26,"",1,1,1,0,0,0,0
128,1960.85,1,79,0,0,11921,1,0,9349.73,"",1,1,1,0,0,0,0,9228.73,11668,1,1,6084.23,"",1,1,1,0,0,0,0
128,1960.85,1,565,0,0,8273,1,1,6203.26,"",1,1,1,0,0,0,0,6199.26,11804,1,0,6348.75,"",1,1,1,0,0,0,0
128,1960.85,1,1555,1,0,7649,1,1,7095.97,"",1,1,1,0,0,0,0,6967.97,11963,1,0,9880.01,"",1,1,1,0,0,0,0
128,1960.85,1,820,0,0,4469,1,1,7117.74,"",1,1,1,0,0,0,0,7092.74,13210,1,0,5680.71,"",1,1,1,0,0,0,0
128,1960.85,1,1294,1,0,13103,1,0,12184,"",1,1,1,0,0,0,0,12162,14162,1,1,6046.18,"",1,1,1,0,0,0,0
128,1960.85,1,1057,0,0,13105,1,0,10387.6,"",1,1,1,0,0,0,0,10343.6,14290,1,1,6702.88,"",1,1,1,0,0,0,0
128,1960.85,1,1049,1,0,16500,1,0,8604.02,"",1,1,1,0,0,0,0,8560.02,14949,1,1,6815.72,"",1,1,1,0,0,0,0
128,1960.85,1,1009,0,0,12662,1,1,7084.36,"",1,1,1,0,0,0,0,7036.36,15644,1,0,7253.55,"",1,1,1,0,0,0,0
128,1960.85,1,611,0,0,7297,1,0,8053.17,"",1,1,1,0,0,0,0,7971.17,15784,1,1,5778.12,"",1,1,1,0,0,0,0
128,1960.85,1,1215,1,0,2669,1,0,9704.85,"",1,1,1,0,0,0,0,9674.85,15993,1,1,7365.37,"",1,1,1,0,0,0,0
129,1960.85,1,768,0,0,5667,1,0,9859.98,"",1,1,1,0,0,0,0,9790.98,414,1,1,6704.19,"",1,1,1,0,0,0,0
129,1960.85,1,531,0,0,11093,1,1,6515.3,"",1,1,1,0,0,0,0,6490.3,1109,1,0,7069.54,"",1,1,1,0,0,0,0
129,1960.85,1,1439,0,0,11904,1,1,6920.57,"",1,1,1,0,0,0,0,6918.57,1191,1,0,7374.15,"",1,1,1,0,0,0,0
129,1960.85,1,543,0,0,4110,1,0,5614.99,"",1,1,1,0,0,0,0,5486.99,1534,1,1,6310.04,"",1,1,1,0,0,0,0
129,1960.85,1,1263,0,0,7015,1,0,6413.58,"",1,1,1,0,0,0,0,6411.58,2476,1,1,7064.74,"",1,1,1,0,0,0,0
129,1960.85,1,1560,0,0,1711,1,1,6450.85,"",1,1,1,0,0,0,0,6321.85,4458,1,0,17125.2,"",1,1,1,0,0,0,0
129,1960.85,1,16,1,0,5110,1,0,6925.43,"",1,1,1,0,0,0,0,6918.43,4538,1,1,6248.53,"",1,1,1,0,0,0,0
129,1960.85,1,626,1,0,3087,1,1,8474.06,"",1,1,1,0,0,0,0,8392.06,5829,1,0,6440.35,"",1,1,1,0,0,0,0
129,1960.85,1,350,0,0,5257,1,1,6519.91,"",1,1,1,0,0,0,0,6504.91,6400,1,0,6679.43,"",1,1,1,0,0,0,0
129,1960.85,1,924,0,0,14252,1,0,10079,"",1,1,1,0,0,0,0,10024,6760,1,1,7376.28,"",1,1,1,0,0,0,0
129,1960.85,1,734,0,0,2117,1,1,6419.77,"",1,1,1,0,0,0,0,6393.77,7175,1,0,6358.95,"",1,1,1,0,0,0,0
129,1960.85,1,1464,0,0,8493,1,1,6117.36,"",1,2,2,0,0,0,0,6110.36,8218,1,0,6842.6,"",1,1,1,0,0,0,0
129,1960.85,1,632,1,0,7034,1,0,9051.63,"",1,1,1,0,0,0,0,8969.63,8237,1,1,6427.07,"",1,1,1,0,0,0,0
129,1960.85,1,899,1,0,9257,1,0,9254.4,"",1,1,1,0,0,0,0,9196.4,8825,1,1,7269.35,"",1,1,1,0,0,0,0
129,1960.85,1,1026,1,0,12189,1,0,7108.61,"",1,1,1,0,0,0,0,7061.61,9785,1,1,6481.56,"",1,1,1,0,0,0,0
129,1960.85,1,1134,1,0,4378,1,0,8081.63,"",1,1,1,0,0,0,0,8043.63,9949,1,1,6840.84,"",1,1,1,0,0,0,0
129,1960.85,1,449,1,0,8334,1,0,9276.03,"",1,1,1,0,0,0,0,9179.03,10488,1,1,5900.05,"",1,1,1,0,0,0,0
129,1960.85,1,388,0,0,15491,1,1,6133.33,"",1,1,1,0,0,0,0,6124.33,10489,1,0,6782.85,"",1,1,1,0,0,0,0
129,1960.85,1,274,0,0,12622,1,0,7582.63,"",1,1,1,0,0,0,0,7473.63,10980,1,1,5984.19,"",1,1,1,0,0,0,0
129,1960.85,1,482,1,0,3404,1,0,8506.81,"",1,1,1,0,0,0,0,8411.81,11923,1,1,7127.5,"",1,1,1,0,0,0,0
129,1960.85,1,1324,0,0,8159,1,1,8007.88,"",1,1,1,0,0,0,0,7986.88,13261,1,0,6589.33,"",1,1,1,0,0,0,0
129,1960.85,1,441,0,0,12721,1,0,7009.52,"",1,1,1,0,0,0,0,6986.52,14160,1,1,7403.78,"",1,1,1,0,0,0,0
129,1960.85,1,325,0,0,5862,1,1,6329.23,"",1,1,1,0,0,0,0,6317.23,15912,1,0,6341.34,"",1,1,1,0,0,0,0
129,1960.85,1,551,1,0,909,1,0,10071.5,"",1,1,1,0,0,0,0,9982.53,16127,1,1,6078.66,"",1,1,1,0,0,0,0
129,1960.85,1,604,0,0,10825,1,1,10595.9,"",1,1,1,0,0,0,0,10511.9,17134,1,0,7199.97,"",1,1,1,0,0,0,0
130,1960.86,1,943,0,0,941,1,1,6812.09,"",1,1,1,0,0,0,0,6798.09,738,1,0,6204.71,"",1,1,1,0,0,0,0
130,1960.86,1,112,1,0,15298,1,0,8012.02,"",1,1,1,0,0,0,0,7891.02,2649,1,1,7175.9,"",1,1,1,0,0,0,0
130,1960.86,1,1114,0,0,9650,1,1,6052.97,"",1,1,1,0,0,0,0,6012.97,2976,1,0,6514.14,"",1,2,2,0,0,0,0
130,1960.86,1,173,0,0,9675,1,0,5573.24,"",1,1,1,0,0,0,0,5457.24,4885,1,1,6039.19,"",1,1,1,0,0,0,0
130,1960.86,1,1064,0,0,6712,1,1,5615.9,"",1,1,1,0,0,0,0,5606.9,4957,1,0,5714.56,"",1,1,1,0,0,0,0
130,1960.86,1,407,1,0,12757,1,0,8408.43,"",1,1,1,0,0,0,0,8308.43,5624,1,1,7021.41,"",1,1,1,0,0,0,0
130,1960.86,1,570,1,0,10097,1,0,9657.11,"",1,1,1,0,0,0,0,9570.11,5830,1,1,6737.32,"",1,1,1,0,0,0,0
130,1960.86,1,876,0,0,14439,1,1,9499.76,"",1,1,1,0,0,0,0,9439.76,6167,1,0,7204.66,"",1,1,1,0,0,0,0
130,1960.86,1,128,1,0,13634,1,0,5980.43,"",1,1,1,0,0,0,0,5964.43,6266,1,1,5736.25,"",1,1,1,0,0,0,0
130,1960.86,1,1328,1,0,11373,1,0,10145.7,"",1,1,1,0,0,0,0,10124.7,6876,1,1,5971.47,"",1,1,1,0,0,0,0
130,1960.86,1,1349,1,0,4639,1,0,7408.79,"",1,1,1,0,0,0,0,7404.79,7475,1,1,5825.79,"",1,1,1,0,0,0,0
130,1960.86,1,197,1,0,2376,1,1,5648.89,"",1,1,1,0,0,0,0,5638.89,8232,1,0,6535.42,"",1,1,1,0,0,0,0
130,1960.86,1,21,0,0,4433,1,0,6347.21,"",1,1,1,0,0,0,0,6217.21,9501,1,1,6355.1,"",1,1,1,0,0,0,0
130,1960.86,1,456,0,0,10014,1,0,7946.78,"",1,1,1,0,0,0,0,7850.78,9757,1,1,6453.81,"",1,1,1,0,0,0,0
130,1960.86,1,178,1,0,9876,1,1,7342.64,"",1,1,1,0,0,0,0,7318.64,10303,1,0,11944.5,"",1,1,1,0,0,0,0
130,1960.86,1,1569,0,0,6981,1,1,5856.75,"",1,1,1,0,0,0,0,5726.75,10304,1,0,11066.6,"",1,1,1,0,0,0,0
130,1960.86,1,618,1,0,4419,1,0,7967.12,"",1,1,1,0,0,0,0,7883.12,10391,1,1,6600.66,"",1,1,1,0,0,0,0
130,1960.86,1,745,0,0,12627,1,0,6943.79,"",1,1,1,0,0,0,0,6935.79,10784,1,1,6795.82,"",1,1,1,0,0,0,0
130,1960.86,1,163,0,0,10589,1,1,5870.89,"",1,1,1,0,0,0,0,5864.89,12136,1,0,8522.56,"",1,1,1,0,0,0,0
130,1960.86,1,1202,1,0,13307,1,0,8858.19,"",1,1,1,0,0,0,0,8825.19,14184,1,1,5620.1,"",1,1,1,0,0,0,0
130,1960.86,1,774,1,0,11776,1,0,8602.87,"",1,1,1,0,0,0,0,8531.87,15102,1,1,5612.66,"",1,1,1,0,0,0,0
130,1960.86,1,823,1,0,12105,1,0,8447.66,"",1,1,1,0,0,0,0,8380.66,15139,1,1,6289.05,"",1,1,1,0,0,0,0
131,1960.86,1,1050,1,0,11099,1,0,8309.87,"",1,1,1,0,0,0,0,8262.87,5168,1,1,6380.64,"",1,1,1,0,0,0,0
131,1960.86,1,314,0,0,5096,1,0,9852.81,"",1,1,1,0,0,0,0,9743.81,5200,1,1,7420.86,"",1,1,1,0,0,0,0
131,1960.86,1,1592,1,0,12015,1,0,6511.66,"",1,1,1,0,0,0,0,6381.66,5921,1,1,5560.28,"",1,1,1,0,0,0,0
131,1960.86,1,132,0,0,14277,1,1,6672.4,"",1,1,1,0,0,0,0,6664.4,6607,1,0,8113.91,"",1,1,1,0,0,0,0
131,1960.86,1,281,1,0,15290,1,1,5256.22,"",1,1,1,0,0,0,0,5145.22,8086,1,0,7075.18,"",1,1,1,0,0,0,0
131,1960.86,1,1372,0,0,2452,1,0,8303.69,"",1,1,1,0,0,0,0,8285.69,8885,1,1,7424.48,"",1,1,1,0,0,0,0
131,1960.86,1,241,0,0,15398,1,0,17475.8,"",1,1,1,0,0,0,0,17362.8,8942,1,1,6706.29,"",1,1,1,0,0,0,0
131,1960.86,1,1534,1,0,9924,1,0,6664.38,"",1,1,1,0,0,0,0,6660.38,9699,1,1,6442.07,"",1,1,1,0,0,0,0
131,1960.86,1,1042,0,0,6203,1,1,7007.59,"",1,1,1,0,0,0,0,6959.59,10154,1,0,5928.23,"",1,1,1,0,0,0,0
131,1960.86,1,1138,0,0,10362,1,0,10571.9,"",1,1,1,0,0,0,0,10532.9,10941,1,1,6611.53,"",1,1,1,0,0,0,0
131,1960.86,1,1289,0,0,15174,1,0,8513.29,"",1,1,1,0,0,0,0,8489.29,11076,1,1,6508.58,"",1,1,1,0,0,0,0
131,1960.86,1,1217,0,0,14201,1,0,6510.81,"",1,1,1,0,0,0,0,6380.81,11333,1,1,6676.54,"",1,1,1,0,0,0,0
131,1960.86,1,183,1,0,16931,1,0,10097.5,"",1,1,1,0,0,0,0,9980.46,12701,1,1,5870.78,"",1,1,1,0,0,0,0
131,1960.86,1,588,0,0,86,1,0,10927.3,"",1,1,1,0,0,0,0,10840.3,13725,1,1,6278.42,"",1,1,1,0,0,0,0
131,1960.86,1,1320,1,0,15080,1,0,6115.71,"",1,1,1,0,0,0,0,6103.71,14479,1,1,6312.36,"",1,1,1,0,0,0,0
131,1960.86,1,813,0,0,4963,1,0,8878,"",1,1,1,0,0,0,0,8810,15003,1,1,6721.33,"",1,1,1,0,0,0,0
131,1960.86,1,144,0,0,6346,1,0,7656.78,"",1,1,1,0,0,0,0,7536.78,15150,1,1,6318.51,"",1,1,1,0,0,0,0
132,1960.86,1,440,0,0,7045,1,0,6369.74,"",1,1,1,0,0,0,0,6354.74,2091,1,1,6087.91,"",1,1,1,0,0,0,0
132,1960.86,1,34,1,0,12459,1,1,6030.91,"",1,1,1,0,0,0,0,6018.91,2172,1,0,8370.72,"",1,1,1,0,0,0,0
132,1960.86,1,1046,1,0,11602,1,0,11472.4,"",1,1,1,0,0,0,0,11424.4,2816,1,1,6765.08,"",1,2,2,0,0,0,0
132,1960.86,1,682,0,0,9987,1,1,8885.71,"",1,1,1,0,0,0,0,8805.71,3990,1,0,7117.24,"",1,1,1,0,0,0,0
132,1960.86,1,1244,0,0,13158,1,0,8317.48,"",1,1,1,0,0,0,0,8287.48,5755,1,1,6719.43,"",1,1,1,0,0,0,0
132,1960.86,1,1474,0,0,1513,1,0,7973.85,"",1,1,1,0,0,0,0,7963.85,6304,1,1,7349.14,"",1,1,1,0,0,0,0
132,1960.86,1,1405,1,0,5690,1,0,9448.82,"",1,1,1,0,0,0,0,9431.82,8680,1,1,7355.66,"",1,1,1,0,0,0,0
132,1960.86,1,1409,0,0,14979,1,0,7083.6,"",1,1,1,0,0,0,0,7068.6,10552,1,1,6081.85,"",1,2,2,0,0,0,0
132,1960.86,1,871,1,0,7807,1,0,9012.46,"",1,1,1,0,0,0,0,8948.46,11688,1,1,6477.93,"",1,1,1,0,0,0,0
132,1960.86,1,1056,0,0,12245,1,1,6802.03,"",1,1,1,0,0,0,0,6791.03,12209,1,0,5871.84,"",1,1,1,0,0,0,0
132,1960.86,1,1212,1,0,14804,1,0,9963.34,"",1,1,1,0,0,0,0,9930.34,14639,1,1,7186.39,"",1,1,1,0,0,0,0
132,1960.86,1,344,0,0,13347,1,1,8072.54,"",1,1,1,0,0,0,0,7964.54,15928,1,0,7199.8,"",1,1,1,0,0,0,0
133,1960.86,1,82,1,0,2685,1,0,9336.36,"",1,1,1,0,0,0,0,9324.36,736,1,1,6815.34,"",1,1,1,0,0,0,0
133,1960.86,1,1365,1,0,7616,1,0,10652.4,"",1,1,1,0,0,0,0,10632.4,1600,1,1,5877.67,"",1,2,2,0,0,0,0
133,1960.86,1,495,0,0,8998,1,0,7546.32,"",1,1,1,0,0,0,0,7450.32,2757,1,1,6432.95,"",1,1,1,0,0,0,0
133,1960.86,1,1100,0,0,13521,1,0,8124.17,"",1,1,1,0,0,0,0,8079.17,4191,1,1,6844.78,"",1,1,1,0,0,0,0
