Time,NodeID,Alleles,VectorPopulation
320,1,X,101496
320,1,Y,0
321,1,Be,0
321,1,Bw,101495
321,1,X,101495
321,1,Y,0
322,1,Be,0
322,1,Bw,101604
322,1,X,101604
322,1,Y,0
323,1,Be,0
323,1,Bw,101426
323,1,X,101426
323,1,Y,0
324,1,Be,0
324,1,Bw,101454
324,1,X,101454
324,1,Y,0
325,1,Be,0
325,1,Bw,101452
325,1,X,101452
325,1,Y,0
326,1,Be,0
326,1,Bw,101458
326,1,X,101458
326,1,Y,0
327,1,Be,0
327,1,Bw,101359
327,1,X,101359
327,1,Y,0
328,1,Be,0
328,1,Bw,101202
328,1,X,101202
328,1,Y,0
329,1,Be,0
329,1,Bw,101440
329,1,X,101440
329,1,Y,0
330,1,Be,0
330,1,Bw,101514
330,1,X,101514
330,1,Y,0
331,1,Be,0
331,1,Bw,101338
331,1,X,101338
331,1,Y,0
332,1,Be,0
332,1,Bw,101082
332,1,X,101082
332,1,Y,0
333,1,Be,0
333,1,Bw,101187
333,1,X,101187
333,1,Y,0
334,1,Be,0
334,1,Bw,100942
334,1,X,100942
334,1,Y,0
335,1,Be,0
335,1,Bw,100782
335,1,X,100782
335,1,Y,0
336,1,Be,0
336,1,Bw,100704
336,1,X,100704
336,1,Y,0
337,1,Be,0
337,1,Bw,100627
337,1,X,100627
337,1,Y,0
338,1,Be,0
338,1,Bw,100452
338,1,X,100452
338,1,Y,0
339,1,Be,0
339,1,Bw,100339
339,1,X,100339
339,1,Y,0
340,1,Be,0
340,1,Bw,100331
340,1,X,100331
340,1,Y,0
341,1,Be,0
341,1,Bw,100541
341,1,X,100541
341,1,Y,0
342,1,Be,0
342,1,Bw,100824
342,1,X,100824
342,1,Y,0
343,1,Be,0
343,1,Bw,101056
343,1,X,101056
343,1,Y,0
344,1,Be,0
344,1,Bw,101166
344,1,X,101166
344,1,Y,0
345,1,Be,0
345,1,Bw,101088
345,1,X,101088
345,1,Y,0
346,1,Be,0
346,1,Bw,101172
346,1,X,101172
346,1,Y,0
347,1,Be,0
347,1,Bw,101182
347,1,X,101182
347,1,Y,0
348,1,Be,0
348,1,Bw,101047
348,1,X,101047
348,1,Y,0
349,1,Be,0
349,1,Bw,101175
349,1,X,101175
349,1,Y,0
350,1,Be,0
350,1,Bw,100996
350,1,X,100996
350,1,Y,0
351,1,Be,0
351,1,Bw,101192
351,1,X,101192
351,1,Y,0
352,1,Be,0
352,1,Bw,101276
352,1,X,101276
352,1,Y,0
353,1,Be,0
353,1,Bw,101118
353,1,X,101118
353,1,Y,0
354,1,Be,0
354,1,Bw,101464
354,1,X,101464
354,1,Y,0
355,1,Be,0
355,1,Bw,101751
355,1,X,101751
355,1,Y,0
356,1,Be,0
356,1,Bw,101515
356,1,X,101515
356,1,Y,0
357,1,Be,0
357,1,Bw,101516
357,1,X,101516
357,1,Y,0
358,1,Be,0
358,1,Bw,101480
358,1,X,101480
358,1,Y,0
359,1,Be,0
359,1,Bw,101373
359,1,X,101373
359,1,Y,0
360,1,Be,0
360,1,Bw,101132
360,1,X,101132
360,1,Y,0
361,1,Be,0
361,1,Bw,101231
361,1,X,101231
361,1,Y,0
362,1,Be,0
362,1,Bw,101359
362,1,X,101359
362,1,Y,0
363,1,Be,0
363,1,Bw,101168
363,1,X,101168
363,1,Y,0
364,1,Be,0
364,1,Bw,101158
364,1,X,101158
364,1,Y,0
365,1,Be,0
365,1,Bw,101142
365,1,X,101142
365,1,Y,0
366,1,Be,0
366,1,Bw,101039
366,1,X,101039
366,1,Y,0
367,1,Be,0
367,1,Bw,101117
367,1,X,101117
367,1,Y,0
368,1,Be,0
368,1,Bw,101208
368,1,X,101208
368,1,Y,0
369,1,Be,0
369,1,Bw,101498
369,1,X,101498
369,1,Y,0
370,1,Be,0
370,1,Bw,101590
370,1,X,101590
370,1,Y,0
371,1,Be,0
371,1,Bw,101543
371,1,X,101543
371,1,Y,0
372,1,Be,0
372,1,Bw,101500
372,1,X,101500
372,1,Y,0
373,1,Be,0
373,1,Bw,101416
373,1,X,101416
373,1,Y,0
374,1,Be,0
374,1,Bw,101577
374,1,X,101577
374,1,Y,0
375,1,Be,0
375,1,Bw,101347
375,1,X,101347
375,1,Y,0
376,1,Be,0
376,1,Bw,101314
376,1,X,101314
376,1,Y,0
377,1,Be,0
377,1,Bw,101318
377,1,X,101318
377,1,Y,0
378,1,Be,0
378,1,Bw,101198
378,1,X,101198
378,1,Y,0
379,1,Be,0
379,1,Bw,101240
379,1,X,101240
379,1,Y,0
380,1,Be,0
380,1,Bw,101392
380,1,X,101392
380,1,Y,0
381,1,Be,0
381,1,Bw,101389
381,1,X,101389
381,1,Y,0
382,1,Be,0
382,1,Bw,101283
382,1,X,101283
382,1,Y,0
383,1,Be,0
383,1,Bw,101141
383,1,X,101141
383,1,Y,0
384,1,Be,0
384,1,Bw,101001
384,1,X,101001
384,1,Y,0
385,1,Be,0
385,1,Bw,101096
385,1,X,101096
385,1,Y,0
386,1,Be,0
386,1,Bw,101063
386,1,X,101063
386,1,Y,0
387,1,Be,0
387,1,Bw,100977
387,1,X,100977
387,1,Y,0
388,1,Be,0
388,1,Bw,101004
388,1,X,101004
388,1,Y,0
389,1,Be,0
389,1,Bw,101303
389,1,X,101303
389,1,Y,0
390,1,Be,0
390,1,Bw,101266
390,1,X,101266
390,1,Y,0
391,1,Be,0
391,1,Bw,101307
391,1,X,101307
391,1,Y,0
392,1,Be,0
392,1,Bw,101318
392,1,X,101318
392,1,Y,0
393,1,Be,0
393,1,Bw,101592
393,1,X,101592
393,1,Y,0
394,1,Be,0
394,1,Bw,101505
394,1,X,101505
394,1,Y,0
395,1,Be,0
395,1,Bw,101175
395,1,X,101175
395,1,Y,0
396,1,Be,0
396,1,Bw,100745
396,1,X,100745
396,1,Y,0
397,1,Be,0
397,1,Bw,100852
397,1,X,100852
397,1,Y,0
398,1,Be,0
398,1,Bw,100837
398,1,X,100837
398,1,Y,0
399,1,Be,0
399,1,Bw,100817
399,1,X,100817
399,1,Y,0
400,1,Be,0
400,1,Bw,100654
400,1,X,100654
400,1,Y,0
401,1,Be,0
401,1,Bw,100772
401,1,X,100772
401,1,Y,0
402,1,Be,0
402,1,Bw,100718
402,1,X,100718
402,1,Y,0
403,1,Be,0
403,1,Bw,100941
403,1,X,100941
403,1,Y,0
404,1,Be,0
404,1,Bw,101078
404,1,X,101078
404,1,Y,0
405,1,Be,0
405,1,Bw,101050
405,1,X,101050
405,1,Y,0
406,1,Be,0
406,1,Bw,101006
406,1,X,101006
406,1,Y,0
407,1,Be,0
407,1,Bw,101290
407,1,X,101290
407,1,Y,0
408,1,Be,0
408,1,Bw,101242
408,1,X,101242
408,1,Y,0
409,1,Be,0
409,1,Bw,101199
409,1,X,101199
409,1,Y,0
410,1,Be,0
410,1,Bw,101053
410,1,X,101053
410,1,Y,0
411,1,Be,0
411,1,Bw,101259
411,1,X,101259
411,1,Y,0
412,1,Be,0
412,1,Bw,101386
412,1,X,101386
412,1,Y,0
413,1,Be,0
413,1,Bw,101246
413,1,X,101246
413,1,Y,0
414,1,Be,0
414,1,Bw,101105
414,1,X,101105
414,1,Y,0
415,1,Be,0
415,1,Bw,100887
415,1,X,100887
415,1,Y,0
416,1,Be,0
416,1,Bw,100785
416,1,X,100785
416,1,Y,0
417,1,Be,0
417,1,Bw,100791
417,1,X,100791
417,1,Y,0
418,1,Be,0
418,1,Bw,100969
418,1,X,100969
418,1,Y,0
419,1,Be,0
419,1,Bw,101019
419,1,X,101019
419,1,Y,0
420,1,Be,0
420,1,Bw,101317
420,1,X,101317
420,1,Y,0
421,1,Be,0
421,1,Bw,101326
421,1,X,101326
421,1,Y,0
422,1,Be,0
422,1,Bw,101247
422,1,X,101247
422,1,Y,0
423,1,Be,0
423,1,Bw,101249
423,1,X,101249
423,1,Y,0
424,1,Be,0
424,1,Bw,100974
424,1,X,100974
424,1,Y,0
425,1,Be,0
425,1,Bw,101338
425,1,X,101338
425,1,Y,0
426,1,Be,77
426,1,Bw,101286
426,1,X,101286
426,1,Y,0
427,1,Be,319
427,1,Bw,101121
427,1,X,101121
427,1,Y,0
428,1,Be,520
428,1,Bw,100956
428,1,X,100956
428,1,Y,0
429,1,Be,789
429,1,Bw,100885
429,1,X,100885
429,1,Y,0
430,1,Be,1202
430,1,Bw,100975
430,1,X,100975
430,1,Y,0
431,1,Be,1555
431,1,Bw,101003
431,1,X,101003
431,1,Y,0
432,1,Be,1807
432,1,Bw,101241
432,1,X,101241
432,1,Y,0
433,1,Be,2194
433,1,Bw,101200
433,1,X,101200
433,1,Y,0
434,1,Be,2426
434,1,Bw,101095
434,1,X,101095
434,1,Y,0
435,1,Be,2611
435,1,Bw,101254
435,1,X,101254
435,1,Y,0
436,1,Be,2828
436,1,Bw,101132
436,1,X,101132
436,1,Y,0
437,1,Be,2924
437,1,Bw,101093
437,1,X,101093
437,1,Y,0
438,1,Be,2996
438,1,Bw,101137
438,1,X,101137
438,1,Y,0
439,1,Be,3006
439,1,Bw,101173
439,1,X,101173
439,1,Y,0
440,1,Be,2989
440,1,Bw,101356
440,1,X,101356
440,1,Y,0
441,1,Be,2889
441,1,Bw,101175
441,1,X,101175
441,1,Y,0
442,1,Be,2786
442,1,Bw,101218
442,1,X,101218
442,1,Y,0
443,1,Be,2686
443,1,Bw,101009
443,1,X,101009
443,1,Y,0
444,1,Be,2681
444,1,Bw,101126
444,1,X,101126
444,1,Y,0
445,1,Be,2533
445,1,Bw,101198
445,1,X,101198
445,1,Y,0
446,1,Be,2376
446,1,Bw,101058
446,1,X,101058
446,1,Y,0
447,1,Be,2254
447,1,Bw,101123
447,1,X,101123
447,1,Y,0
448,1,Be,2087
448,1,Bw,100922
448,1,X,100922
448,1,Y,0
449,1,Be,1963
449,1,Bw,101116
449,1,X,101116
449,1,Y,0
450,1,Be,1798
450,1,Bw,101012
450,1,X,101012
450,1,Y,0
451,1,Be,1639
451,1,Bw,101107
451,1,X,101107
451,1,Y,0
452,1,Be,1504
452,1,Bw,100842
452,1,X,100842
452,1,Y,0
453,1,Be,1428
453,1,Bw,100782
453,1,X,100782
453,1,Y,0
454,1,Be,1308
454,1,Bw,101125
454,1,X,101126
454,1,Y,0
455,1,Be,1276
455,1,Bw,101225
455,1,X,101225
455,1,Y,0
456,1,Be,1215
456,1,Bw,101415
456,1,X,101415
456,1,Y,0
457,1,Be,1210
457,1,Bw,101486
457,1,X,101486
457,1,Y,0
458,1,Be,1214
458,1,Bw,101491
458,1,X,101495
458,1,Y,0
459,1,Be,1262
459,1,Bw,101453
459,1,X,101457
459,1,Y,0
460,1,Be,1373
460,1,Bw,101358
460,1,X,101362
460,1,Y,0
461,1,Be,1511
461,1,Bw,101337
461,1,X,101341
461,1,Y,0
462,1,Be,1599
462,1,Bw,101237
462,1,X,101246
462,1,Y,0
463,1,Be,1693
463,1,Bw,101157
463,1,X,101169
463,1,Y,0
464,1,Be,1821
464,1,Bw,101039
464,1,X,101053
464,1,Y,0
465,1,Be,1924
465,1,Bw,101253
465,1,X,101269
465,1,Y,0
466,1,Be,2022
466,1,Bw,101255
466,1,X,101274
466,1,Y,0
467,1,Be,2143
467,1,Bw,101310
467,1,X,101327
467,1,Y,0
468,1,Be,2264
468,1,Bw,100901
468,1,X,100921
468,1,Y,0
469,1,Be,2288
469,1,Bw,100946
469,1,X,100969
469,1,Y,0
470,1,Be,2377
470,1,Bw,101226
470,1,X,101252
470,1,Y,0
471,1,Be,2441
471,1,Bw,101579
471,1,X,101607
471,1,Y,0
472,1,Be,2432
472,1,Bw,101264
472,1,X,101292
472,1,Y,0
473,1,Be,2394
473,1,Bw,101332
473,1,X,101362
473,1,Y,0
474,1,Be,2423
474,1,Bw,101465
474,1,X,101493
474,1,Y,0
475,1,Be,2430
475,1,Bw,101454
475,1,X,101483
475,1,Y,0
476,1,Be,2414
476,1,Bw,101402
476,1,X,101431
476,1,Y,0
477,1,Be,2351
477,1,Bw,101379
477,1,X,101405
477,1,Y,0
478,1,Be,2294
478,1,Bw,101380
478,1,X,101408
478,1,Y,0
479,1,Be,2176
479,1,Bw,101278
479,1,X,101302
479,1,Y,0
480,1,Be,2098
480,1,Bw,101322
480,1,X,101342
480,1,Y,0
481,1,Be,1999
481,1,Bw,101254
481,1,X,101269
481,1,Y,0
482,1,Be,1951
482,1,Bw,101093
482,1,X,101108
482,1,Y,0
483,1,Be,1875
483,1,Bw,101035
483,1,X,101045
483,1,Y,0
484,1,Be,1818
484,1,Bw,101232
484,1,X,101241
484,1,Y,0
485,1,Be,1744
485,1,Bw,101058
485,1,X,101066
485,1,Y,0
486,1,Be,1648
486,1,Bw,101009
486,1,X,101017
486,1,Y,0
487,1,Be,1585
487,1,Bw,101110
487,1,X,101117
487,1,Y,0
488,1,Be,1580
488,1,Bw,101149
488,1,X,101155
488,1,Y,0
489,1,Be,1568
489,1,Bw,100945
489,1,X,100951
489,1,Y,0
490,1,Be,1528
490,1,Bw,100810
490,1,X,100817
490,1,Y,0
491,1,Be,1531
491,1,Bw,100860
491,1,X,100868
491,1,Y,0
492,1,Be,1566
492,1,Bw,100570
492,1,X,100578
492,1,Y,0
493,1,Be,1631
493,1,Bw,100971
493,1,X,100979
493,1,Y,0
494,1,Be,1723
494,1,Bw,100996
494,1,X,101001
494,1,Y,0
495,1,Be,1756
495,1,Bw,100894
495,1,X,100901
495,1,Y,0
496,1,Be,1848
496,1,Bw,100998
496,1,X,101004
496,1,Y,0
497,1,Be,1906
497,1,Bw,100964
497,1,X,100972
497,1,Y,0
498,1,Be,1899
498,1,Bw,100863
498,1,X,100870
498,1,Y,0
499,1,Be,1967
499,1,Bw,100906
499,1,X,100913
499,1,Y,0
500,1,Be,2016
500,1,Bw,100774
500,1,X,100781
500,1,Y,0
501,1,Be,2039
501,1,Bw,100700
501,1,X,100707
501,1,Y,0
502,1,Be,2080
502,1,Bw,100803
502,1,X,100809
502,1,Y,0
503,1,Be,2142
503,1,Bw,100820
503,1,X,100826
503,1,Y,0
504,1,Be,2151
504,1,Bw,100937
504,1,X,100948
504,1,Y,0
505,1,Be,2158
505,1,Bw,100999
505,1,X,101011
505,1,Y,0
506,1,Be,2167
506,1,Bw,101023
506,1,X,101036
506,1,Y,0
507,1,Be,2172
507,1,Bw,100967
507,1,X,100980
507,1,Y,0
508,1,Be,2107
508,1,Bw,101093
508,1,X,101105
508,1,Y,0
509,1,Be,2067
509,1,Bw,100807
509,1,X,100819
509,1,Y,0
510,1,Be,2064
510,1,Bw,100891
510,1,X,100903
510,1,Y,0
511,1,Be,2031
511,1,Bw,101194
511,1,X,101204
511,1,Y,0
512,1,Be,1988
512,1,Bw,101243
512,1,X,101252
512,1,Y,0
513,1,Be,1985
513,1,Bw,101266
513,1,X,101274
513,1,Y,0
514,1,Be,1993
514,1,Bw,101369
514,1,X,101377
514,1,Y,0
515,1,Be,1977
515,1,Bw,101229
515,1,X,101236
515,1,Y,0
516,1,Be,1911
516,1,Bw,101337
516,1,X,101342
516,1,Y,0
517,1,Be,1851
517,1,Bw,101060
517,1,X,101067
517,1,Y,0
518,1,Be,1856
518,1,Bw,101056
518,1,X,101065
518,1,Y,0
519,1,Be,1904
519,1,Bw,101510
519,1,X,101518
519,1,Y,0
520,1,Be,1851
520,1,Bw,101612
520,1,X,101618
520,1,Y,0
521,1,Be,1868
521,1,Bw,101472
521,1,X,101479
521,1,Y,0
522,1,Be,1890
522,1,Bw,101309
522,1,X,101315
522,1,Y,0
523,1,Be,1858
523,1,Bw,101269
523,1,X,101275
523,1,Y,0
524,1,Be,1833
524,1,Bw,101171
524,1,X,101176
524,1,Y,0
525,1,Be,1865
525,1,Bw,101200
525,1,X,101204
525,1,Y,0
526,1,Be,1847
526,1,Bw,100920
526,1,X,100924
526,1,Y,0
527,1,Be,1806
527,1,Bw,100730
527,1,X,100735
527,1,Y,0
528,1,Be,1854
528,1,Bw,100885
528,1,X,100889
528,1,Y,0
529,1,Be,1911
529,1,Bw,101022
529,1,X,101028
529,1,Y,0
530,1,Be,1976
530,1,Bw,101117
530,1,X,101123
530,1,Y,0
531,1,Be,2018
531,1,Bw,101235
531,1,X,101241
531,1,Y,0
532,1,Be,2048
532,1,Bw,101212
532,1,X,101216
532,1,Y,0
533,1,Be,2081
533,1,Bw,101264
533,1,X,101270
533,1,Y,0
534,1,Be,2113
534,1,Bw,101308
534,1,X,101313
534,1,Y,0
535,1,Be,2086
535,1,Bw,101299
535,1,X,101303
535,1,Y,0
536,1,Be,2066
536,1,Bw,101057
536,1,X,101065
536,1,Y,0
537,1,Be,2017
537,1,Bw,101155
537,1,X,101161
537,1,Y,0
538,1,Be,1962
538,1,Bw,101055
538,1,X,101058
538,1,Y,0
539,1,Be,1935
539,1,Bw,100778
539,1,X,100782
539,1,Y,0
540,1,Be,1936
540,1,Bw,100660
540,1,X,100664
540,1,Y,0
541,1,Be,1913
541,1,Bw,100665
541,1,X,100668
541,1,Y,0
542,1,Be,1900
542,1,Bw,100691
542,1,X,100694
542,1,Y,0
543,1,Be,1873
543,1,Bw,100817
543,1,X,100819
543,1,Y,0
544,1,Be,1898
544,1,Bw,100952
544,1,X,100958
544,1,Y,0
545,1,Be,1896
545,1,Bw,101004
545,1,X,101010
545,1,Y,0
546,1,Be,1906
546,1,Bw,101067
546,1,X,101077
546,1,Y,0
547,1,Be,1950
547,1,Bw,100906
547,1,X,100915
547,1,Y,0
548,1,Be,1963
548,1,Bw,101024
548,1,X,101033
548,1,Y,0
549,1,Be,1964
549,1,Bw,100888
549,1,X,100897
549,1,Y,0
550,1,Be,1945
550,1,Bw,101054
550,1,X,101062
550,1,Y,0
551,1,Be,1925
551,1,Bw,101002
551,1,X,101009
551,1,Y,0
552,1,Be,1925
552,1,Bw,100975
552,1,X,100981
552,1,Y,0
553,1,Be,1912
553,1,Bw,100985
553,1,X,100990
553,1,Y,0
554,1,Be,1863
554,1,Bw,100658
554,1,X,100662
554,1,Y,0
555,1,Be,1874
555,1,Bw,100751
555,1,X,100755
555,1,Y,0
556,1,Be,1895
556,1,Bw,100665
556,1,X,100668
556,1,Y,0
557,1,Be,1911
557,1,Bw,100778
557,1,X,100779
557,1,Y,0
558,1,Be,1952
558,1,Bw,100897
558,1,X,100902
558,1,Y,0
559,1,Be,1940
559,1,Bw,100937
559,1,X,100941
559,1,Y,0
560,1,Be,1941
560,1,Bw,100996
560,1,X,101001
560,1,Y,0
561,1,Be,1938
561,1,Bw,100999
561,1,X,101005
561,1,Y,0
562,1,Be,1988
562,1,Bw,101138
562,1,X,101145
562,1,Y,0
563,1,Be,1992
563,1,Bw,100911
563,1,X,100916
563,1,Y,0
564,1,Be,1971
564,1,Bw,101000
564,1,X,101002
564,1,Y,0
565,1,Be,1983
565,1,Bw,100930
565,1,X,100932
565,1,Y,0
566,1,Be,1939
566,1,Bw,100807
566,1,X,100813
566,1,Y,0
567,1,Be,1941
567,1,Bw,100921
567,1,X,100927
567,1,Y,0
568,1,Be,1978
568,1,Bw,100699
568,1,X,100705
568,1,Y,0
569,1,Be,1968
569,1,Bw,100738
569,1,X,100746
569,1,Y,0
570,1,Be,1952
570,1,Bw,100716
570,1,X,100724
570,1,Y,0
571,1,Be,1961
571,1,Bw,100972
571,1,X,100981
571,1,Y,0
572,1,Be,2004
572,1,Bw,100858
572,1,X,100867
572,1,Y,0
573,1,Be,1995
573,1,Bw,100697
573,1,X,100705
573,1,Y,0
574,1,Be,1983
574,1,Bw,100644
574,1,X,100653
574,1,Y,0
575,1,Be,2007
575,1,Bw,100900
575,1,X,100907
575,1,Y,0
576,1,Be,1959
576,1,Bw,100927
576,1,X,100937
576,1,Y,0
577,1,Be,1953
577,1,Bw,100730
577,1,X,100742
577,1,Y,0
578,1,Be,1959
578,1,Bw,101006
578,1,X,101018
578,1,Y,0
579,1,Be,1958
579,1,Bw,101180
579,1,X,101193
579,1,Y,0
580,1,Be,2012
580,1,Bw,100903
580,1,X,100916
580,1,Y,0
581,1,Be,2022
581,1,Bw,101055
581,1,X,101067
581,1,Y,0
582,1,Be,2015
582,1,Bw,101081
582,1,X,101093
582,1,Y,0
583,1,Be,2036
583,1,Bw,101098
583,1,X,101109
583,1,Y,0
584,1,Be,2031
584,1,Bw,100832
584,1,X,100843
584,1,Y,0
585,1,Be,1963
585,1,Bw,100712
585,1,X,100723
585,1,Y,0
586,1,Be,1961
586,1,Bw,100726
586,1,X,100736
586,1,Y,0
587,1,Be,1955
587,1,Bw,100739
587,1,X,100747
587,1,Y,0
588,1,Be,1947
588,1,Bw,100982
588,1,X,100989
588,1,Y,0
589,1,Be,2016
589,1,Bw,101045
589,1,X,101053
589,1,Y,0
590,1,Be,1976
590,1,Bw,101257
590,1,X,101264
590,1,Y,0
591,1,Be,1966
591,1,Bw,101386
591,1,X,101392
591,1,Y,0
592,1,Be,2021
592,1,Bw,101326
592,1,X,101334
592,1,Y,0
593,1,Be,2006
593,1,Bw,101356
593,1,X,101361
593,1,Y,0
594,1,Be,1990
594,1,Bw,101595
594,1,X,101601
594,1,Y,0
595,1,Be,1976
595,1,Bw,101522
595,1,X,101528
595,1,Y,0
596,1,Be,1973
596,1,Bw,101332
596,1,X,101338
596,1,Y,0
597,1,Be,1942
597,1,Bw,101254
597,1,X,101260
597,1,Y,0
598,1,Be,1954
598,1,Bw,101525
598,1,X,101537
598,1,Y,0
599,1,Be,1955
599,1,Bw,101645
599,1,X,101657
599,1,Y,0
600,1,Be,1960
600,1,Bw,101695
600,1,X,101706
600,1,Y,0
601,1,Be,1976
601,1,Bw,101789
601,1,X,101798
601,1,Y,0
602,1,Be,1985
602,1,Bw,101774
602,1,X,101782
602,1,Y,0
603,1,Be,1967
603,1,Bw,101761
603,1,X,101768
603,1,Y,0
604,1,Be,2027
604,1,Bw,101564
604,1,X,101573
604,1,Y,0
605,1,Be,2018
605,1,Bw,101222
605,1,X,101231
605,1,Y,0
606,1,Be,2000
606,1,Bw,101106
606,1,X,101116
606,1,Y,0
607,1,Be,2023
607,1,Bw,101195
607,1,X,101207
607,1,Y,0
608,1,Be,2036
608,1,Bw,101390
608,1,X,101398
608,1,Y,0
609,1,Be,2034
609,1,Bw,101382
609,1,X,101394
609,1,Y,0
610,1,Be,1984
610,1,Bw,101426
610,1,X,101436
610,1,Y,0
611,1,Be,1986
611,1,Bw,101685
611,1,X,101696
611,1,Y,0
612,1,Be,1933
612,1,Bw,101495
612,1,X,101505
612,1,Y,0
613,1,Be,1888
613,1,Bw,101169
613,1,X,101180
613,1,Y,0
614,1,Be,1892
614,1,Bw,100904
614,1,X,100915
614,1,Y,0
615,1,Be,1933
615,1,Bw,100681
615,1,X,100695
615,1,Y,0
616,1,Be,1949
616,1,Bw,100713
616,1,X,100731
616,1,Y,0
617,1,Be,1973
617,1,Bw,100678
617,1,X,100695
617,1,Y,0
